"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D8CM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8CM_vs_D1C"
-0.702751637500002,14.79697489875,-36.7029205598901,2.25134256751337e-09,1.06014337997599e-07,12.409391242645,"ES8L2_HUMAN",44,50.6867215668575,8.71967729398366e-11,7.791092207064e-09,0.702751637500002,"Up in D8CM",8.10840165577398,"EPS8L2","ES8L2_HUMAN",-0.702751637500002
-1.476447105,15.9726610175,-46.4452499857712,4.24370856428621e-10,3.97446883204094e-08,14.1875200374413,"TPM4_HUMAN",30,50.6309163614814,8.79182759196207e-11,7.791092207064e-09,1.476447105,"Up in D8CM",8.10840165577398,"TPM4","TPM4_HUMAN",-1.476447105
1.11801362,11.4911919825,44.0521139953901,6.17587078266766e-10,4.86508549786035e-08,13.7925696883305,"XPOT_HUMAN",33,-50.6041694586284,8.82664815541836e-11,7.791092207064e-09,-1.11801362,"Up in D1C",8.10840165577398,"XPOT","XPOT_HUMAN",1.11801362
-1.5379500375,15.26527237875,-50.7133962387141,2.2741830689834e-10,2.94904192421014e-08,14.8366385120664,"PPGB_HUMAN",17,50.5683912066834,8.87347077800622e-11,7.791092207064e-09,1.5379500375,"Up in D8CM",8.10840165577398,"CTSA","PPGB_HUMAN",-1.5379500375
1.054204705,11.550521255,41.2080634518977,9.91282543243553e-10,6.32993981590902e-08,13.2901981026052,"AKA12_HUMAN",65,-50.3400319730385,9.1790375884125e-11,7.92719062562101e-09,-1.054204705,"Up in D1C",8.10088069817598,"AKAP12","AKA12_HUMAN",1.054204705
-1.3389801975,17.88079476375,-44.1844085413014,6.04592593585212e-10,4.86023077569839e-08,13.8150374631539,"GATM_HUMAN",48,50.3125780122178,9.21656995267362e-11,7.92719062562101e-09,1.3389801975,"Up in D8CM",8.10088069817598,"GATM","GATM_HUMAN",-1.3389801975
-1.0456204425,12.62825632125,-44.4060424353166,5.83515140395633e-10,4.7751933188299e-08,13.8525066431871,"AS3MT_HUMAN",27,50.0233574399113,9.6227102041982e-11,8.19291154658451e-09,1.0456204425,"Up in D8CM",8.08656173390389,"AS3MT","AS3MT_HUMAN",-1.0456204425
0.846464635,12.4500446325,38.8058239588256,1.5172401978176e-09,8.37453246783354e-08,12.8345974849001,"IPO4_HUMAN",48,-49.8399856261821,9.89070549226583e-11,8.26874058383175e-09,-0.846464635,"Up in D1C",8.08256063302833,"IPO4","IPO4_HUMAN",0.846464635
0.656846285,14.5631614925,34.7044976975102,3.34640642511033e-09,1.32426571630305e-07,11.9798775686132,"GFPT1_HUMAN",50,-49.8283661088433,9.90797009095986e-11,8.26874058383175e-09,-0.656846285,"Up in D1C",8.08256063302833,"GFPT1","GFPT1_HUMAN",0.656846285
1.5273170475,11.31272911875,45.3850293778707,4.99899825401508e-10,4.29964860031562e-08,14.0154951826881,"NOP2_HUMAN",29,-48.9924435426701,1.1244502614553e-10,9.24093584255827e-09,-1.5273170475,"Up in D1C",8.03428404494024,"NOP2","NOP2_HUMAN",1.5273170475
-1.084723,10.9148776525,-40.6359287160623,1.09454931504555e-09,6.65612852976264e-08,13.1844239890522,"AGRIN_HUMAN",69,48.9647452212714,1.12921626739056e-10,9.24093584255827e-09,1.084723,"Up in D8CM",8.03428404494024,"AGRN","AGRIN_HUMAN",-1.084723
-1.03769016,12.513877155,-42.159586504066,8.43174450514731e-10,5.7991703503905e-08,13.4625174981705,"LIMD1_HUMAN",33,48.8202180735538,1.15445912421455e-10,9.3566691903889e-09,1.03769016,"Up in D8CM",8.02887872494538,"LIMD1","LIMD1_HUMAN",-1.03769016
-1.595455645,14.0886354425,-45.9652186904532,4.56827237193918e-10,3.98297616458226e-08,14.1101988874185,"HEXA_HUMAN",24,48.5578812026791,1.20192933744829e-10,9.64007384686345e-09,1.595455645,"Up in D8CM",8.0159196392131,"HEXA","HEXA_HUMAN",-1.595455645
0.998898742499998,16.19000518375,44.5432935080261,5.70882894000868e-10,4.71761952307188e-08,13.8756033849254,"ENOB_HUMAN",23,-48.5021301834967,1.21230018717229e-10,9.64007384686345e-09,-0.998898742499998,"Up in D1C",8.0159196392131,"ENO3","ENOB_HUMAN",0.998898742499998
-1.396412135,15.7877234225,-44.6489976443239,5.61366482107695e-10,4.68490898780768e-08,13.8933360752231,"ZYX_HUMAN",27,48.2138516067022,1.26757020410164e-10,9.8113381758037e-09,1.396412135,"Up in D8CM",8.00827175482872,"ZYX","ZYX_HUMAN",-1.396412135
-4.19096541075,11.219962714625,-46.7497619052893,4.05146439775087e-10,3.88065834189114e-08,14.2360930088604,"PEG10_HUMAN",23,48.1663568664003,1.27694732790685e-10,9.8113381758037e-09,4.19096541075,"Up in D8CM",8.00827175482872,"PEG10","PEG10_HUMAN",-4.19096541075
0.697518347499999,14.34366893875,34.5861709392388,3.42828102586104e-09,1.34404561706896e-07,11.9536099083903,"XDH_HUMAN",58,-48.1520864308143,1.27978014746398e-10,9.8113381758037e-09,-0.697518347499999,"Up in D1C",8.00827175482872,"XDH","XDH_HUMAN",0.697518347499999
-1.5095510475,11.83935666125,-45.9435679617175,4.58356493017534e-10,3.98297616458226e-08,14.1066895953596,"CASP1_HUMAN",22,48.148980368853,1.28039767390961e-10,9.8113381758037e-09,1.5095510475,"Up in D8CM",8.00827175482872,"CASP1","CASP1_HUMAN",-1.5095510475
-1.2313408825,11.94361209875,-43.2125592556046,7.07875727571062e-10,5.23393377868112e-08,13.6481751140999,"PALLD_HUMAN",30,47.8578382422313,1.33980828264049e-10,1.01449139602622e-08,1.2313408825,"Up in D8CM",7.99375163189745,"PALLD","PALLD_HUMAN",-1.2313408825
-1.12488699,11.51488638,-42.9914901601185,7.34093068259056e-10,5.38058301943964e-08,13.6096238611653,"TCAF2_HUMAN",28,47.8188380264914,1.34800138041211e-10,1.01449139602622e-08,1.12488699,"Up in D8CM",7.99375163189745,"TCAF2","TCAF2_HUMAN",-1.12488699
-0.939469815000001,15.2128374575,-39.4859358269369,1.34150116641304e-09,7.64801145855422e-08,12.9667004789053,"PH4H_HUMAN",41,47.6833441205937,1.37691005823697e-10,1.02707742308668e-08,0.939469815000001,"Up in D8CM",7.98839681720901,"PAH","PH4H_HUMAN",-0.939469815000001
1.30210662,10.8701223125,41.6917665987833,9.12581942803483e-10,6.0094946842895e-08,13.3783480907984,"MBB1A_HUMAN",54,-47.4252371241108,1.43394416556487e-10,1.06023819048652e-08,-1.30210662,"Up in D1C",7.97459655625104,"MYBBP1A","MBB1A_HUMAN",1.30210662
-1.4911580075,13.25436139125,-46.1954923756909,4.40917225627845e-10,3.98297616458226e-08,14.147405814051,"PCP_HUMAN",19,47.2818086853416,1.46679201006616e-10,1.07509476981284e-08,1.4911580075,"Up in D8CM",7.96855325091798,"PRCP","PCP_HUMAN",-1.4911580075
-2.3963623075,12.65046071875,-48.9475852140058,2.92450387969494e-10,3.25088235050593e-08,14.5761301905062,"CAV1_HUMAN",12,47.1959187196448,1.48687021371847e-10,1.08041629581319e-08,2.3963623075,"Up in D8CM",7.96640887401404,"CAV1","CAV1_HUMAN",-2.3963623075
0.823302747499998,10.94312477125,36.2713883615497,2.44800841304341e-09,1.10936897384639e-07,12.3188340822917,"GEMI5_HUMAN",61,-46.7727790352869,1.59044519106395e-10,1.14580021499812e-08,-0.823302747499998,"Up in D1C",7.94089110059532,"GEMIN5","GEMI5_HUMAN",0.823302747499998
-0.918701172499999,10.76047181875,-39.4427483777135,1.35194413017508e-09,7.64801145855422e-08,12.9583870950615,"CDHR2_HUMAN",33,46.4167799461432,1.68394648871682e-10,1.20288008079611e-08,0.918701172499999,"Up in D8CM",7.91977766679521,"CDHR2","CDHR2_HUMAN",-0.918701172499999
1.0631489775,13.76077198875,43.2762078531135,7.00526511739703e-10,5.22543182960528e-08,13.6592331078825,"PAI1_HUMAN",22,-46.1218980715294,1.76612817965346e-10,1.25098272489907e-08,-1.0631489775,"Up in D1C",7.90274868753504,"SERPINE1","PAI1_HUMAN",1.0631489775
-1.1496965875,14.24281871375,-49.705799367688,2.62228086366736e-10,3.14428373283438e-08,14.6893218708279,"RRAS_HUMAN",15,45.9252287068163,1.82346363126176e-10,1.28083124565878e-08,1.1496965875,"Up in D8CM",7.89250808642006,"RRAS","RRAS_HUMAN",-1.1496965875
-1.57069993,15.813332915,-46.9296823613863,3.94255126443289e-10,3.86415867533777e-08,14.2646207472973,"BAAT_HUMAN",15,45.689352771834,1.89502990148085e-10,1.31636864933875e-08,1.57069993,"Up in D8CM",7.88062246942029,"BAAT","BAAT_HUMAN",-1.57069993
0.810487269999999,11.439001085,37.8819405998236,1.7996507383635e-09,9.48078504604123e-08,12.6509881633693,"GTPB4_HUMAN",32,-45.607862458035,1.92049006736927e-10,1.31636864933875e-08,-0.810487269999999,"Up in D1C",7.88062246942029,"GTPBP4","GTPB4_HUMAN",0.810487269999999
-1.7774965775,12.55877125125,-43.3932516941064,6.8723787799832e-10,5.17207863718557e-08,13.679519693666,"FA10_HUMAN",25,45.6065346879284,1.9209081014197e-10,1.31636864933875e-08,1.7774965775,"Up in D8CM",7.88062246942029,"F10","FA10_HUMAN",-1.7774965775
0.899973627500001,13.23810970625,43.4304669701154,6.83073012608588e-10,5.17207863718557e-08,13.6859570217447,"DRG1_HUMAN",20,-45.2667213249711,2.03136491854708e-10,1.38083668535752e-08,-0.899973627500001,"Up in D1C",7.85985768336359,"DRG1","DRG1_HUMAN",0.899973627500001
0.600608349999996,15.90947652,30.9404710577773,7.53748100805403e-09,2.19080784196164e-07,11.0932895790793,"M2GD_HUMAN",63,-45.1712041309668,2.0636960754523e-10,1.39159153759899e-08,-0.600608349999996,"Up in D1C",7.85648822090263,"DMGDH","M2GD_HUMAN",0.600608349999996
-0.995213030000002,15.22896552,-41.3725369541553,9.63684633269337e-10,6.20797749362436e-08,13.3203013581128,"GNAI2_HUMAN",23,44.6862169862998,2.23712295217955e-10,1.49656423523186e-08,0.995213030000002,"Up in D8CM",7.82490463772253,"GNAI2","GNAI2_HUMAN",-0.995213030000002
0.710002662499999,14.75307667375,32.3897669926011,5.45340273390564e-09,1.76795121708041e-07,11.4476588118022,"EIF3A_HUMAN",118,-44.574492624296,2.27937796924015e-10,1.51282495297049e-08,-0.710002662499999,"Up in D1C",7.82021132072567,"EIF3A","EIF3A_HUMAN",0.710002662499999
-1.2227292075,11.79189348125,-44.13745296983,6.09168734712374e-10,4.86023077569839e-08,13.8070717106255,"IGSF8_HUMAN",18,44.4857026901313,2.31360438959479e-10,1.51878776113705e-08,1.2227292075,"Up in D8CM",7.8185029111978,"IGSF8","IGSF8_HUMAN",-1.2227292075
-1.39852214,12.3270541425,-42.7066781810962,7.69517688891635e-10,5.59160741350654e-08,13.559624849176,"ASM_HUMAN",21,44.4580068028311,2.32439934970554e-10,1.51878776113705e-08,1.39852214,"Up in D8CM",7.8185029111978,"SMPD1","ASM_HUMAN",-1.39852214
1.1801810275,18.14941239375,40.2748686766084,1.16602017239271e-09,6.99275581191497e-08,13.1168127062289,"ADH4_HUMAN",30,-44.4072511898263,2.34433068161331e-10,1.5200279473322e-08,-1.1801810275,"Up in D1C",7.81814842701537,"ADH4","ADH4_HUMAN",1.1801810275
-1.2588620175,14.52089142625,-39.9911431144015,1.22592786652162e-09,7.26994904994647e-08,13.0632071248251,"NHRF3_HUMAN",36,44.3523768089119,2.36609755716508e-10,1.52243025262171e-08,1.2588620175,"Up in D8CM",7.81746259465264,"PDZK1","NHRF3_HUMAN",-1.2588620175
1.5495748525,13.51613116125,52.3949761606358,1.80414483248176e-10,2.74368928918623e-08,15.0749354894349,"SRXN1_HUMAN",11,-44.1450659115914,2.45042269069856e-10,1.55438443925721e-08,-1.5495748525,"Up in D1C",7.80844156005274,"SRXN1","SRXN1_HUMAN",1.5495748525
0.684114217499999,14.25550424875,35.6935465776839,2.74279143802546e-09,1.18468953383259e-07,12.1957173391943,"EIF3D_HUMAN",30,-44.1397212594084,2.45264124357823e-10,1.55438443925721e-08,-0.684114217499999,"Up in D1C",7.80844156005274,"EIF3D","EIF3D_HUMAN",0.684114217499999
-2.17844677075,10.281226397125,-42.5199494156181,7.93800239366244e-10,5.62264051900678e-08,13.5266395203807,"SCMC1_HUMAN",22,44.0215482569844,2.50228075402361e-10,1.57400928922873e-08,2.17844677075,"Up in D8CM",7.80299270892176,"SLC25A24","SCMC1_HUMAN",-2.17844677075
1.2537591475,12.53649818875,41.4622686417698,9.48997925317642e-10,6.20085543604838e-08,13.3366682562427,"DEOC_HUMAN",23,-43.9310804626044,2.54105218450981e-10,1.58655769357283e-08,-1.2537591475,"Up in D1C",7.79954413059493,"DERA","DEOC_HUMAN",1.2537591475
-1.7187426075,13.77095663625,-43.6336992360733,6.60830152290346e-10,5.11021775564709e-08,13.7210011427559,"CRYM_HUMAN",16,43.5936349289266,2.69179466000283e-10,1.66831891096793e-08,1.7187426075,"Up in D8CM",7.7777209272984,"CRYM","CRYM_HUMAN",-1.7187426075
0.845595595000002,14.39607489,36.1324297543343,2.51545291433618e-09,1.13383703823207e-07,12.2894231857884,"GALT2_HUMAN",36,-43.0864514780245,2.93781157102732e-10,1.79784968260369e-08,-0.845595595000002,"Up in D1C",7.74524662224949,"GALNT2","GALT2_HUMAN",0.845595595000002
-1.379644392,9.875266074,-39.6464776231196,1.30347951547881e-09,7.57726126618683e-08,12.9975157867504,"FIL1L_HUMAN",33,43.0754011127222,2.94344828804496e-10,1.79784968260369e-08,1.379644392,"Up in D8CM",7.74524662224949,"FILIP1L","FIL1L_HUMAN",-1.379644392
-2.31820655,16.204250455,-42.2509347422366,8.30335206045053e-10,5.7991703503905e-08,13.4788300532887,"LEG4_HUMAN",17,42.986353620421,2.98932065790622e-10,1.81273264931594e-08,2.31820655,"Up in D8CM",7.74166624305758,"LGALS4","LEG4_HUMAN",-2.31820655
-2.3640758975,14.21640312625,-43.977572406509,6.25048957024375e-10,4.87827560996154e-08,13.7798763214866,"TTHY_HUMAN",12,42.8372419939643,3.06796012716437e-10,1.83909821449192e-08,2.3640758975,"Up in D8CM",7.73539507724755,"TTR","TTHY_HUMAN",-2.3640758975
0.787345407999997,10.4255115985,33.5117219718927,4.28606682214369e-09,1.5524858717995e-07,11.7105583309473,"PCM1_HUMAN",69,-42.797203371221,3.08947326188788e-10,1.83909821449192e-08,-0.787345407999997,"Up in D1C",7.73539507724755,"PCM1","PCM1_HUMAN",0.787345407999997
-1.265235185,13.51505506,-51.6015174866575,2.01053489662686e-10,2.79750829447626e-08,14.9636451270409,"RRAS2_HUMAN",12,42.7809494368675,3.09825538566678e-10,1.83909821449192e-08,1.265235185,"Up in D8CM",7.73539507724755,"RRAS2","RRAS2_HUMAN",-1.265235185
0.987830880000004,14.8418546925,36.7093513329124,2.24855119498807e-09,1.06014337997599e-07,12.4107319349776,"FKBP4_HUMAN",42,-42.6788091252866,3.1540941779873e-10,1.85915103680105e-08,-0.987830880000004,"Up in D1C",7.73068532685814,"FKBP4","FKBP4_HUMAN",0.987830880000004
-2.1906514175,16.06092810625,-42.0013286934039,8.65957504906413e-10,5.7991703503905e-08,13.4341621048302,"TPM1_HUMAN",16,42.4498939057865,3.28342923704297e-10,1.92194618326633e-08,2.1906514175,"Up in D8CM",7.716258777249,"TPM1","TPM1_HUMAN",-2.1906514175
-1.04633069175,10.501694799125,-40.8440401655118,1.0556289860626e-09,6.59103461001606e-08,13.2230904812968,"THNS2_HUMAN",20,42.3479909174607,3.34292814260307e-10,1.94327871131044e-08,1.04633069175,"Up in D8CM",7.71146490701546,"THNSL2","THNS2_HUMAN",-1.04633069175
-1.4869461075,11.55342483625,-38.9185682965139,1.48637234015543e-09,8.35242163678007e-08,12.8566730379717,"UBA7_HUMAN",41,42.2959015234128,3.373813106678e-10,1.9477993613828e-08,1.4869461075,"Up in D8CM",7.71045578089273,"UBA7","UBA7_HUMAN",-1.4869461075
-1.433140755,11.56071496,-38.8346167503756,1.50928820824763e-09,8.37453246783354e-08,12.8402419042868,"NEP_HUMAN",38,42.2393724759949,3.40769675731066e-10,1.95397795696405e-08,1.433140755,"Up in D8CM",7.70908033991247,"MME","NEP_HUMAN",-1.433140755
-1.670164825,14.03466451,-50.5742876372229,2.31895225280056e-10,2.94904192421014e-08,14.8165065461675,"CRIP2_HUMAN",10,42.184911162752,3.44070604020614e-10,1.95957508195254e-08,1.670164825,"Up in D8CM",7.70783809168933,"CRIP2","CRIP2_HUMAN",-1.670164825
0.68288064,12.520442365,35.097649624174,3.08995095482280e-09,1.27672532344124e-07,12.0664637232109,"SSRP1_HUMAN",28,-42.1056213268982,3.48941362901909e-10,1.96055303398116e-08,-0.68288064,"Up in D1C",7.70762140531284,"SSRP1","SSRP1_HUMAN",0.68288064
0.860428812499999,11.89840769625,38.2075144075096,1.69379602599385e-09,9.09363484274022e-08,12.7162494577412,"WDR43_HUMAN",24,-42.096818237548,3.49486936013851e-10,1.96055303398116e-08,-0.860428812499999,"Up in D1C",7.70762140531284,"WDR43","WDR43_HUMAN",0.860428812499999
-1.30319523825,9.793106198375,-53.6383646130616,1.52744218712742e-10,2.57496203905941e-08,15.2453402831062,"PMM1_HUMAN",11,42.0085906199103,3.5500856364648e-10,1.96055303398116e-08,1.30319523825,"Up in D8CM",7.70762140531284,"PMM1","PMM1_HUMAN",-1.30319523825
-2.0489051325,11.30891001125,-41.3656775754888,9.64817951909824e-10,6.20797749362436e-08,13.3190485822549,"ASM3A_HUMAN",17,41.9996526430925,3.55573428605041e-10,1.96055303398116e-08,2.0489051325,"Up in D8CM",7.70762140531284,"SMPDL3A","ASM3A_HUMAN",-2.0489051325
-1.2566566475,12.30276870625,-42.1572138436581,8.43510937389848e-10,5.7991703503905e-08,13.4620932688785,"SERB_HUMAN",17,41.9949328058833,3.55872125043442e-10,1.96055303398116e-08,1.2566566475,"Up in D8CM",7.70762140531284,"PSPH","SERB_HUMAN",-1.2566566475
-3.3632357105,11.02810799975,-40.913888120668,1.04292170321001e-09,6.59103461001606e-08,13.2360186914726,"PRS23_HUMAN",17,41.8360519947201,3.66094736943311e-10,1.99731719890189e-08,3.3632357105,"Up in D8CM",7.69955295826733,"PRSS23","PRS23_HUMAN",-3.3632357105
-0.575252052500002,16.82153821125,-28.1950419572673,1.45299245533887e-08,3.29227779732563e-07,10.3711316779127,"MYH10_HUMAN",148,41.817886565396,3.67284572107952e-10,1.99731719890189e-08,0.575252052500002,"Up in D8CM",7.69955295826733,"MYH10","MYH10_HUMAN",-0.575252052500002
-1.037211655,11.2895995375,-38.7417289389696,1.53511404946965e-09,8.4022573525842e-08,12.8220159226257,"5NTD_HUMAN",24,41.7695878747062,3.70469500918928e-10,2.00172270720874e-08,1.037211655,"Up in D8CM",7.69859608423428,"NT5E","5NTD_HUMAN",-1.037211655
-2.16259408,10.6992236375,-41.9484523520543,8.7372548669934e-10,5.7991703503905e-08,13.4246613281529,"F151A_HUMAN",14,41.7190643834898,3.73834664037041e-10,2.00263146951421e-08,2.16259408,"Up in D8CM",7.69839896357812,"FAM151A","F151A_HUMAN",-2.16259408
1.2567341325,14.55937921875,37.9038605390915,1.7922916072865e-09,9.48078504604123e-08,12.655401365775,"CP4AB_HUMAN",36,-41.6958949579405,3.75389455668815e-10,2.00263146951421e-08,-1.2567341325,"Up in D1C",7.69839896357812,"CYP4A11","CP4AB_HUMAN",1.2567341325
-0.7255744925,12.09119820375,-36.0135422042262,2.57484068027548e-09,1.14832444942021e-07,12.2641623817079,"VPS36_HUMAN",26,41.6285181597485,3.79952583953009e-10,2.0142266227295e-08,0.7255744925,"Up in D8CM",7.69589166811012,"VPS36","VPS36_HUMAN",-0.7255744925
-0.842514514999998,12.5676767825,-33.825424901451,4.01262939058701e-09,1.51670193422681e-07,11.7823789267615,"MRP3_HUMAN",58,41.4812946454146,3.90143716953142e-10,2.05532586887377e-08,0.842514514999998,"Up in D8CM",7.6871193115816,"ABCC3","MRP3_HUMAN",-0.842514514999998
-0.846412661500002,10.35591912425,-36.9075012336491,2.16444443790242e-09,1.0454864357214e-07,12.4519169911764,"RRF2M_HUMAN",26,41.4164340344422,3.94731501555424e-10,2.06657877429234e-08,0.846412661500002,"Up in D8CM",7.68474803553667,"GFM2","RRF2M_HUMAN",-0.846412661500002
-1.74354219,12.9370949275,-73.5512496364669,1.62190159864421e-11,7.1952676710379e-09,17.4462518190662,"S38A3_HUMAN",7,41.1213550672072,4.16389777662804e-10,2.16651199748134e-08,1.74354219,"Up in D8CM",7.66423890163283,"SLC38A3","S38A3_HUMAN",-1.74354219
1.0945923325,12.50410878625,40.6197583029738,1.09764131645154e-09,6.65612852976264e-08,13.1814103165194,"BCCIP_HUMAN",18,-40.8980196437726,4.33678732866e-10,2.24262456400461e-08,-1.0945923325,"Up in D1C",7.64924342522593,"BCCIP","BCCIP_HUMAN",1.0945923325
-1.0850257825,16.05354595125,-39.957030024277,1.23336423554674e-09,7.26994904994647e-08,13.0567334817908,"MTND_HUMAN",19,40.8441058162121,4.37973253504848e-10,2.25102228889778e-08,1.0850257825,"Up in D8CM",7.64762020473409,"ADI1","MTND_HUMAN",-1.0850257825
-0.6699972125,11.50323557875,-30.4091657333927,8.51899466530184e-09,2.35231462223274e-07,10.9589451018018,"MYO5B_HUMAN",77,40.7279015268348,4.47394363446112e-10,2.28550732696199e-08,0.6699972125,"Up in D8CM",7.64101738209547,"MYO5B","MYO5B_HUMAN",-0.6699972125
-0.941268920000002,18.0371322625,-33.6347009497648,4.17641730122739e-09,1.5524858717995e-07,11.7387995073745,"MYH9_HUMAN",152,40.6198146055209,4.56363899080893e-10,2.31728391888726e-08,0.941268920000002,"Up in D8CM",7.635020752204,"MYH9","MYH9_HUMAN",-0.941268920000002
-1.2739291175,16.06645512625,-36.7727844314768,2.2212274762958e-09,1.06014337997599e-07,12.4239427756285,"CALD1_HUMAN",42,40.543412137595,4.62827026325155e-10,2.33602934424834e-08,1.2739291175,"Up in D8CM",7.63152170609513,"CALD1","CALD1_HUMAN",-1.2739291175
1.02633023325,10.550232053375,36.7555151735557,2.22862850681587e-09,1.06014337997599e-07,12.4203486774682,"ANKZ1_HUMAN",28,-40.4566214868642,4.70295054118708e-10,2.35959345902773e-08,-1.02633023325,"Up in D1C",7.62716281639851,"ANKZF1","ANKZ1_HUMAN",1.02633023325
-1.021389245,13.191577555,-37.8189735152754,1.82098286297368e-09,9.53358046708393e-08,12.6382951863573,"H1BP3_HUMAN",23,40.4050478043217,4.74797404377226e-10,2.36808717248263e-08,1.021389245,"Up in D8CM",7.62560231468925,"HS1BP3","H1BP3_HUMAN",-1.021389245
-1.049103735,11.9587562075,-35.8109266937049,2.6797743555523e-09,1.17035326647411e-07,12.2209014391962,"ITB5_HUMAN",36,40.2384640298305,4.89677074656243e-10,2.42793415428087e-08,1.049103735,"Up in D8CM",7.61476309552933,"ITGB5","ITB5_HUMAN",-1.049103735
-1.290263655,15.7713654025,-37.6121180171514,1.89311770691784e-09,9.78962524638682e-08,12.596432919836,"HEXB_HUMAN",26,40.1043920773742,5.0203697075415e-10,2.47226940218678e-08,1.290263655,"Up in D8CM",7.60690420611227,"HEXB","HEXB_HUMAN",-1.290263655
1.4227721675,15.02390372625,38.0854757132689,1.73262057210762e-09,9.24320177360453e-08,12.6918587811776,"SQSTM_HUMAN",24,-40.0733255178399,5.04951141503534e-10,2.47226940218678e-08,-1.4227721675,"Up in D1C",7.60690420611227,"SQSTM1","SQSTM_HUMAN",1.4227721675
1.17056775,11.6799894575,36.9794277304355,2.13480606379159e-09,1.04276198333174e-07,12.4668069690278,"PESC_HUMAN",28,-40.0452929583943,5.07597165563242e-10,2.47226940218678e-08,-1.17056775,"Up in D1C",7.60690420611227,"PES1","PESC_HUMAN",1.17056775
