"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D3B_vs_D8C","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8C_vs_D3B"
-0.118455409999999,8.62897491475,-1.53817569429606,0.166895404517014,0.233061856307805,-7.28011898510152,"ZN363_HUMAN",11,1.52997195671501,0.166519364740273,0.23284534263367,0.118455409999999,"Non-significant",0.632932444391013,"RCHY1","ZN363_HUMAN",-0.118455409999999
0.122958187499997,16.45949840625,1.83472346652411,0.108190646958077,0.161748663215613,-6.87293101158405,"RL22_HUMAN",5,-1.52964146216114,0.16659981691693,0.232919199998806,-0.122958187499997,"Non-significant",0.632794710220807,"RPL22","RL22_HUMAN",0.122958187499997
0.0918908149999993,11.86393571,1.51867846969818,0.171643096243027,0.238742517860144,-7.30571441615773,"ALG11_HUMAN",14,-1.52922520477887,0.166701196393712,0.23302228597058,-0.0918908149999993,"Non-significant",0.632602541586842,"ALG11","ALG11_HUMAN",0.0918908149999993
-0.221124169999998,13.9253304,-1.7825538714125,0.116851381953147,0.172343009358369,-6.94670808237139,"CTRO_HUMAN",2,1.52786168845612,0.167033672042931,0.233448320618449,0.221124169999998,"Non-significant",0.631809245951483,"CIT","CTRO_HUMAN",-0.221124169999998
0.0750899324999974,11.44863629375,1.44867546390009,0.189717340131735,0.259346003887512,-7.39619840365339,"VMA5A_HUMAN",33,-1.52665369410346,0.167328727033663,0.233821923104567,-0.0750899324999974,"Non-significant",0.631114771886848,"VWA5A","VMA5A_HUMAN",0.0750899324999974
-0.0743367650000017,12.4189213525,-1.46889716984484,0.184327426430755,0.253540449964888,-7.37029416060806,"BORC6_HUMAN",22,1.52627174648526,0.167422116592128,0.233913645077913,0.0743367650000017,"Non-significant",0.630944443393085,"BORCS6","BORC6_HUMAN",-0.0743367650000017
-0.0535016050000046,10.89828372,-1.44525454291271,0.19064302826425,0.260336297325264,-7.40056129417851,"WIPF2_HUMAN",24,1.52568784958571,0.167564975698827,0.23407444152559,0.0535016050000046,"Non-significant",0.630646004117885,"WIPF2","WIPF2_HUMAN",-0.0535016050000046
-0.0729804049999991,10.4586339,-1.62944998185309,0.146233192158807,0.208632291250268,-7.15818395209972,"UBAC2_HUMAN",11,1.52420439079379,0.167928422254725,0.234543276087005,0.0729804049999991,"Non-significant",0.629777012941371,"UBAC2","UBAC2_HUMAN",-0.0729804049999991
-0.0922579725000006,11.72945237125,-2.35867276918041,0.0496096001897216,0.0835149430795213,-6.09981807501323,"EMC5_HUMAN",5,1.52325439957599,0.168161543944144,0.234829962542277,0.0922579725000006,"Non-significant",0.629246491169795,"MMGT1","EMC5_HUMAN",-0.0922579725000006
-0.0624051074999983,10.84466195125,-1.41663269741645,0.198547768573976,0.269667924800201,-7.43684029524526,"RNBP6_HUMAN",49,1.52287444795827,0.168254863518423,0.234921359051978,0.0624051074999983,"Non-significant",0.629077495369233,"RANBP6","RNBP6_HUMAN",-0.0624051074999983
0.0810358575000052,16.08892333625,1.81209832894262,0.111868273086004,0.165980931850365,-6.90502425230918,"SSRD_HUMAN",8,-1.5225834588517,0.168326364754123,0.2349822670607,-0.0810358575000052,"Non-significant",0.628964910529408,"SSR4","SSRD_HUMAN",0.0810358575000052
-0.0314090274999987,13.91255795875,-1.27880105428836,0.240807693743135,0.316360357007619,-7.60555964877701,"TNPO1_HUMAN",44,1.52242813386363,0.168364542131862,0.234996642760302,0.0314090274999987,"Non-significant",0.628938342158434,"TNPO1","TNPO1_HUMAN",-0.0314090274999987
-0.782510757249997,6.282626151875,-1.48456115260751,0.180247600473777,0.248740508250404,-7.35009604958804,"ZN131_HUMAN",5,1.52213952601258,0.16843549993596,0.235056759761624,0.782510757249997,"Non-significant",0.628827254856673,"ZNF131","ZN131_HUMAN",-0.782510757249997
0.0780429825000084,17.33792734125,1.45437161771053,0.188184929148704,0.257669065593637,-7.38892128577643,"HSP72_HUMAN",27,-1.52162578454359,0.168561876525513,0.235194182624325,-0.0780429825000084,"Non-significant",0.628573424455592,"HSPA2","HSP72_HUMAN",0.0780429825000084
0.130659103749997,10.202992438125,1.9227580946176,0.0949602173454717,0.144741351176308,-6.74674378370559,"TV23C_HUMAN",4,-1.51863503108697,0.169299282985735,0.236183988130877,-0.130659103749997,"Non-significant",0.626749548306396,"TVP23C","TV23C_HUMAN",0.130659103749997
1.27903091925,7.419957578125,1.48084997528854,0.18120676630806,0.249859616098583,-7.3548917813272,"SL2A8_HUMAN",2,-1.5178459512595,0.169494325545401,0.236412167101722,-1.27903091925,"Non-significant",0.626330175975379,"SLC2A8","SL2A8_HUMAN",1.27903091925
0.1326353575,13.76997601875,2.23760032439888,0.0594115187484155,0.0971204927442732,-6.28220721740288,"SUMO3_HUMAN",3,-1.51774643084578,0.169518939134275,0.236412167101722,-0.1326353575,"Non-significant",0.626330175975379,"SUMO3","SUMO3_HUMAN",0.1326353575
-0.134940147500007,10.95770454375,-1.87960495993858,0.101236950607534,0.152788944793358,-6.80884962329037,"UBIA1_HUMAN",4,1.5174021179002,0.169604120214536,0.236491832802038,0.134940147500007,"Non-significant",0.626183852939927,"UBIAD1","UBIA1_HUMAN",-0.134940147500007
0.107332945249999,8.334310889125,1.63631965756571,0.144778209883685,0.207011964564814,-7.14887292686909,"DPCD_HUMAN",8,-1.51720820510558,0.169652110162129,0.236519622321632,-0.107332945249999,"Non-significant",0.626132823160849,"DPCD","DPCD_HUMAN",0.107332945249999
-0.038114307499999,10.77389252375,-1.47202335260029,0.183506588493928,0.252576262967883,-7.36627220898121,"RFC3_HUMAN",19,1.51616192737083,0.169911256848162,0.23684173705526,0.038114307499999,"Non-significant",0.625541762356345,"RFC3","RFC3_HUMAN",-0.038114307499999
-0.0709333399999963,10.4696271425,-1.4615449545376,0.186270943994131,0.255712994613441,-7.37973492357243,"DBR1_HUMAN",21,1.5157093282398,0.170023469318665,0.236949277110677,0.0709333399999963,"Non-significant",0.625344611916354,"DBR1","DBR1_HUMAN",-0.0709333399999963
0.382764816249999,8.020286083375,1.48301393310339,0.1806469249953,0.2492099723053,-7.35209620215251,"PBX2_HUMAN",8,-1.51562401303856,0.170044628928993,0.236949277110677,-0.382764816249999,"Non-significant",0.625344611916354,"PBX2","PBX2_HUMAN",0.382764816249999
-0.0990059349999974,10.0404311425,-1.49129162962982,0.178519798070906,0.246598390353927,-7.34138247418684,"THOC7_HUMAN",15,1.51544685120157,0.170088575650742,0.236971339530595,0.0990059349999974,"Non-significant",0.625304176506294,"THOC7","THOC7_HUMAN",-0.0990059349999974
1.04618465825,9.350389421125,1.47151509141071,0.183639817206354,0.252718370486915,-7.36692641811877,"MTA1_HUMAN",17,-1.51508428456548,0.170178545809734,0.237051516914935,-1.04618465825,"Non-significant",0.625157261244928,"MTA1","MTA1_HUMAN",1.04618465825
-0.0493288049999983,17.716962815,-1.41968293700728,0.197691652701831,0.268678319997377,-7.43299330206664,"CBR1_HUMAN",26,1.5149883037893,0.170202370431746,0.237051516914935,0.0493288049999983,"Non-significant",0.625157261244928,"CBR1","CBR1_HUMAN",-0.0493288049999983
0.554789305000003,9.5389488935,1.49488533104492,0.177603403082676,0.245372739646594,-7.33672141345476,"VMA21_HUMAN",3,-1.51423209406751,0.170390184305784,0.237273891213193,-0.554789305000003,"Non-significant",0.624750047395233,"VMA21","VMA21_HUMAN",0.554789305000003
0.10604095475,9.591462850625,1.51625199053881,0.172242500168971,0.239376128436467,-7.30888816351123,"TAF9_HUMAN",12,-1.51280089614816,0.170746151810193,0.237730312786277,-0.10604095475,"Non-significant",0.623915438227784,"TAF9","TAF9_HUMAN",0.10604095475
0.34907710525,7.187736213125,1.46947921293696,0.184174349763026,0.25337124108904,-7.36954568781374,"RBL2_HUMAN",14,-1.51082494772053,0.171238712398813,0.23837673109985,-0.34907710525,"Non-significant",0.622736140073331,"RBL2","RBL2_HUMAN",0.34907710525
0.139352679500003,8.04610842475,1.45900105113789,0.186947694085164,0.256349782567731,-7.38299551640157,"KS6C1_HUMAN",28,-1.51032988015688,0.171362322509437,0.238509414866587,-0.139352679500003,"Non-significant",0.622494473043554,"RPS6KC1","KS6C1_HUMAN",0.139352679500003
0.0956659317500019,9.405858516875,1.45358406890558,0.188396135612557,0.257790751149065,-7.38992834541151,"ABCA2_HUMAN",25,-1.50988101290593,0.171474466726397,0.238626098734819,-0.0956659317500019,"Non-significant",0.622282058919407,"ABCA2","ABCA2_HUMAN",0.0956659317500019
0.120926617499999,11.74072873625,1.58791120470673,0.155324485971551,0.219522148265292,-7.21409503387301,"EI24_HUMAN",8,-1.50962529634544,0.171538384097334,0.238675642052893,-0.120926617499999,"Non-significant",0.62219190048128,"EI24","EI24_HUMAN",0.120926617499999
-0.140729426999998,8.52123332025,-1.4721522005144,0.183472827899807,0.252571038113257,-7.3661063429751,"FURIN_HUMAN",16,1.5092970806318,0.171620454403905,0.238714496585915,0.140729426999998,"Non-significant",0.622121206480882,"FURIN","FURIN_HUMAN",-0.140729426999998
0.16256415825,6.944162428375,1.47286959421681,0.183284959581388,0.252394857753883,-7.36518269949109,"AMOT_HUMAN",15,-1.50928710067306,0.171622950446156,0.238714496585915,-0.16256415825,"Non-significant",0.622121206480882,"AMOT","AMOT_HUMAN",0.16256415825
-0.777721524500001,7.02843350175,-1.46774747909725,0.184630130802504,0.253832551383837,-7.37177212645991,"CQ080_HUMAN",6,1.50658136088732,0.172300879253715,0.23955976078286,0.777721524500001,"Non-significant",0.620586129260963,"MTNAP1","CQ080_HUMAN",-0.777721524500001
-0.72340083125,6.835443615875,-1.46442478147041,0.185507489888166,0.254747903595202,-7.37604006447365,"RB_HUMAN",11,1.50654464835001,0.172310094230568,0.23955976078286,0.72340083125,"Non-significant",0.620586129260963,"RB1","RB_HUMAN",-0.72340083125
-1.010442853,6.95840579275,-1.46676206743548,0.184889938249912,0.254131928339721,-7.37303841088876,"NPL_HUMAN",5,1.50652146773651,0.172315912875368,0.23955976078286,1.010442853,"Non-significant",0.620586129260963,"NPL","NPL_HUMAN",-1.010442853
-0.0436794725000009,12.11721146125,-1.36461779566506,0.213661905336637,0.286867824160961,-7.50171180510575,"CAN5_HUMAN",36,1.50575869509553,0.172507477832229,0.239786532098921,0.0436794725000009,"Non-significant",0.620175213227901,"CAPN5","CAN5_HUMAN",-0.0436794725000009
0.751435518,7.65347766875,1.46291619694075,0.185907069906372,0.255255040273792,-7.37797608970726,"GRK6_HUMAN",13,-1.505637297144,0.17253798376346,0.239789392438946,-0.751435518,"Non-significant",0.620170032693076,"GRK6","GRK6_HUMAN",0.751435518
0.0878152845000013,9.6058022975,2.48241288464665,0.0412846644019496,0.0712215383225611,-5.91219135689527,"UXT_HUMAN",5,-1.50479118207674,0.17275073792407,0.240045494553575,-0.0878152845000013,"Non-significant",0.619706440950317,"UXT","UXT_HUMAN",0.0878152845000013
-0.0640394674999989,13.13574826875,-1.52925441538581,0.169052704431994,0.235606026067672,-7.29185118183936,"CNO6L_HUMAN",14,1.5045866865655,0.172802193413101,0.24007741689122,0.0640394674999989,"Non-significant",0.61964869034197,"CNOT6L","CNO6L_HUMAN",-0.0640394674999989
0.138543128749999,8.602472305375,1.49613163145531,0.177286593242536,0.245055541889363,-7.33510357692065,"APBA3_HUMAN",11,-1.50372321061389,0.173019614866241,0.240339870419832,-0.138543128749999,"Non-significant",0.61917417731514,"APBA3","APBA3_HUMAN",0.138543128749999
0.0767700699999967,15.8889700175,2.01685107627575,0.082562141495135,0.128232226029573,-6.60982454249313,"ARF4_HUMAN",7,-1.50311531049889,0.17317283060349,0.240513064616381,-0.0767700699999967,"Non-significant",0.618861327869371,"ARF4","ARF4_HUMAN",0.0767700699999967
0.298011660500001,7.1492822765,1.46868157421927,0.184384156935231,0.2535771021059,-7.37057136334498,"BAP1_HUMAN",10,-1.50197727880804,0.173459989701199,0.240872199866788,-0.298011660500001,"Non-significant",0.618213320969478,"BAP1","BAP1_HUMAN",0.298011660500001
0.0970642599999998,10.74915254,1.73836950356722,0.124700814586545,0.182135360622074,-7.00854800055735,"DEGS1_HUMAN",7,-1.50084400865392,0.173746373247738,0.241191661186659,-0.0970642599999998,"Non-significant",0.617637711304784,"DEGS1","DEGS1_HUMAN",0.0970642599999998
0.184460401749998,8.698779463875,1.46527315943463,0.185283119207061,0.254522720305788,-7.37495083534582,"KHDC4_HUMAN",14,-1.50084044960238,0.173747273309454,0.241191661186659,-0.184460401749998,"Non-significant",0.617637711304784,"KHDC4","KHDC4_HUMAN",0.184460401749998
1.0218379495,8.1030095815,1.45812826936684,0.187180387694588,0.256627112537033,-7.38411347656739,"MOB3A_HUMAN",8,-1.49984019515972,0.174000397735262,0.241503268979174,-1.0218379495,"Non-significant",0.617076986278896,"MOB3A","MOB3A_HUMAN",1.0218379495
-0.601296305750001,6.860448896875,-1.46657863328373,0.184938337695557,0.254131928339721,-7.37327407893223,"RBM23_HUMAN",5,1.49958633979014,0.174064691159078,0.241514821058916,0.601296305750001,"Non-significant",0.617056212711234,"RBM23","RBM23_HUMAN",-0.601296305750001
0.710807085249997,7.258153796125,1.45913601963812,0.186911733172832,0.256342173594826,-7.38282260072096,"CC137_HUMAN",8,-1.49924311185109,0.17415165377768,0.241514821058916,-0.710807085249997,"Non-significant",0.617056212711234,"CCDC137","CC137_HUMAN",0.710807085249997
-0.0483567699999981,10.2904309025,-1.4343813304404,0.193612213345428,0.263899958972932,-7.41439080691441,"ZCH18_HUMAN",21,1.4991859124274,0.17416615002114,0.241514821058916,0.0483567699999981,"Non-significant",0.617056212711234,"ZC3H18","ZCH18_HUMAN",-0.0483567699999981
0.5745443105,7.72299534075,1.45705384587824,0.1874671989049,0.256936751149497,-7.38548922460855,"OASL_HUMAN",13,-1.49914330480523,0.174176948920514,0.241514821058916,-0.5745443105,"Non-significant",0.617056212711234,"OASL","OASL_HUMAN",0.5745443105
-0.0528526300000003,11.7476589675,-1.37773582524099,0.209757325545554,0.282390112925007,-7.48548355629239,"ZW10_HUMAN",45,1.49911341924214,0.174184523774209,0.241514821058916,0.0528526300000003,"Non-significant",0.617056212711234,"ZW10","ZW10_HUMAN",-0.0528526300000003
0.0889806725000035,10.26276659875,1.46512732419768,0.185321670876569,0.254534196483396,-7.37513809682947,"NACC1_HUMAN",17,-1.49897454714301,0.174219726458683,0.241514821058916,-0.0889806725000035,"Non-significant",0.617056212711234,"NACC1","NACC1_HUMAN",0.0889806725000035
0.169530630249998,8.549240231375,1.4731494577712,0.183211717053639,0.252335222719792,-7.36482231022582,"CATIN_HUMAN",12,-1.49894352831816,0.174227590294182,0.241514821058916,-0.169530630249998,"Non-significant",0.617056212711234,"CACTIN","CATIN_HUMAN",0.169530630249998
-0.0531594750000011,14.67120087,-1.5562834657747,0.162593962970891,0.227847799481569,-7.25620075069792,"HNRH2_HUMAN",14,1.49875388920063,0.174275674199471,0.241514821058916,0.0531594750000011,"Non-significant",0.617056212711234,"HNRNPH2","HNRH2_HUMAN",-0.0531594750000011
1.12536990725,9.585451901375,1.46854975590987,0.184418850544968,0.25358344065963,-7.37074083837443,"LY6E_HUMAN",1,-1.49869942567929,0.17428948589235,0.241514821058916,-1.12536990725,"Non-significant",0.617056212711234,"LY6E","LY6E_HUMAN",1.12536990725
0.649980782499998,12.12199795125,1.48105212577508,0.181154401270966,0.249828280155919,-7.35463071842633,"AT5G3_HUMAN",2,-1.49867669996418,0.174295249317996,0.241514821058916,-0.649980782499998,"Non-significant",0.617056212711234,"ATP5MC3","AT5G3_HUMAN",0.649980782499998
-0.131145950000006,12.3689541825,-1.58960581077737,0.154943582061477,0.219130780737615,-7.2118274676343,"RAB3D_HUMAN",7,1.49824036788994,0.174405939923071,0.241628479226095,0.131145950000006,"Non-significant",0.616851879480448,"RAB3D","RAB3D_HUMAN",-0.131145950000006
-0.0730958000000008,10.8549406525,-1.50504431435319,0.175035889930735,0.242302104816253,-7.32351340902029,"NOSIP_HUMAN",14,1.49756651038744,0.174577011244731,0.241795164643805,0.0730958000000008,"Non-significant",0.616552388295391,"NOSIP","NOSIP_HUMAN",-0.0730958000000008
0.7739293575,7.8110284805,1.47224223293826,0.18344924102462,0.252571038113257,-7.36599043956209,"RN138_HUMAN",2,-1.49754047188884,0.174583624631889,0.241795164643805,-0.7739293575,"Non-significant",0.616552388295391,"RNF138","RN138_HUMAN",0.7739293575
-0.0685574999999989,10.655916335,-1.40860646002168,0.200816293709419,0.272178893660828,-7.44694078499379,"WDR59_HUMAN",41,1.49718835641137,0.174673078797558,0.241871571602488,0.0685574999999989,"Non-significant",0.616415173480626,"WDR59","WDR59_HUMAN",-0.0685574999999989
-0.149225711749999,8.731491565625,-1.45394780991407,0.188298560349921,0.257777190741473,-7.38946325698836,"GCP6_HUMAN",19,1.49709743779778,0.174696183167155,0.241871571602488,0.149225711749999,"Non-significant",0.616415173480626,"TUBGCP6","GCP6_HUMAN",-0.149225711749999
0.2542660235,9.01634085175,1.57622152277327,0.157975671835843,0.222485703910497,-7.22970536606434,"YIPF2_HUMAN",3,-1.49652407434459,0.174841950443189,0.24203363446964,-0.2542660235,"Non-significant",0.616124277616419,"YIPF2","YIPF2_HUMAN",0.2542660235
-0.149563789500004,9.52664041525,-1.647380647527,0.142463853267814,0.204361439617836,-7.13384367479962,"RN128_HUMAN",5,1.49564908959355,0.175064610278723,0.242286380361867,0.149563789500004,"Non-significant",0.615670998161015,"RNF128","RN128_HUMAN",-0.149563789500004
0.0997357347500021,9.955785512625,1.58533187460836,0.155905913937907,0.220233106851452,-7.21754423020202,"PITC1_HUMAN",9,-1.49553887698067,0.175092674463712,0.242286380361867,-0.0997357347500021,"Non-significant",0.615670998161015,"PITPNC1","PITC1_HUMAN",0.0997357347500021
0.0457336875000003,14.49169266125,1.45190639399817,0.188846767947209,0.258323500004385,-7.392072642382,"DNJA2_HUMAN",19,-1.49528713404138,0.175156792646096,0.242286380361867,-0.0457336875000003,"Non-significant",0.615670998161015,"DNAJA2","DNJA2_HUMAN",0.0457336875000003
2.10486626675,10.236171364125,1.45456085194466,0.188134211628164,0.257641473568448,-7.38867926269436,"AGRB2_HUMAN",2,-1.49526576998509,0.175162234979611,0.242286380361867,-2.10486626675,"Non-significant",0.615670998161015,"ADGRB2","AGRB2_HUMAN",2.10486626675
0.0918719750000019,13.5129126325,1.46666203510232,0.184916330554102,0.254131928339721,-7.37316692994963,"TIM50_HUMAN",16,-1.49517168616848,0.175186203936868,0.242286380361867,-0.0918719750000019,"Non-significant",0.615670998161015,"TIMM50","TIM50_HUMAN",0.0918719750000019
-0.074562070000006,17.1807355875,-1.48555087915659,0.179992579150207,0.248469939347707,-7.34881601140432,"3HIDH_HUMAN",15,1.49512932434981,0.175196997070302,0.242286380361867,0.074562070000006,"Non-significant",0.615670998161015,"HIBADH","3HIDH_HUMAN",-0.074562070000006
0.0496861925000012,11.15425050375,1.3735926740939,0.210983688521473,0.283814476627433,-7.49061881848513,"CPSF2_HUMAN",37,-1.49376718239763,0.175544368443844,0.242726949083524,-0.0496861925000012,"Non-significant",0.614882002866559,"CPSF2","CPSF2_HUMAN",0.0496861925000012
0.0476510550000029,11.7615495925,1.86087101203913,0.104085357979505,0.156555225269317,-6.83566353102027,"PPIL3_HUMAN",11,-1.4927701059667,0.175799033594718,0.243039208491041,-0.0476510550000029,"Non-significant",0.614323657851488,"PPIL3","PPIL3_HUMAN",0.0476510550000029
0.119938611249999,10.044586063375,1.568771700793,0.159686973719044,0.224221472843215,-7.23962463155671,"STEEP_HUMAN",8,-1.49228960788976,0.175921876992853,0.243169154013244,-0.119938611249999,"Non-significant",0.614091516124044,"STEEP1","STEEP_HUMAN",0.119938611249999
-0.110033989,9.304540634,-1.73481801080362,0.125353044709272,0.182907026827972,-7.01349158845308,"ZN593_HUMAN",6,1.49082111156114,0.176297788601197,0.243648804741678,0.110033989,"Non-significant",0.613235714778755,"ZNF593","ZN593_HUMAN",-0.110033989
0.105448005,11.03919685,1.50733911268043,0.174460605123754,0.241743948806201,-7.32052342670914,"SDHF2_HUMAN",11,-1.48880165866987,0.176815914378551,0.244324810212592,-0.105448005,"Non-significant",0.612032429910195,"SDHAF2","SDHF2_HUMAN",0.105448005
0.498136639500002,8.08717221025,1.44703638326639,0.19016036484118,0.259882060073666,-7.39828951906214,"XPO6_HUMAN",13,-1.4884892695651,0.176896185217691,0.24439566385837,-0.498136639500002,"Non-significant",0.611906503744902,"XPO6","XPO6_HUMAN",0.498136639500002
-0.228423357,8.6402329205,-1.54726119390718,0.164724306275604,0.230564792028739,-7.26813556979914,"GTR6_HUMAN",4,1.48677521587679,0.17733720716974,0.244964817966854,0.228423357,"Non-significant",0.610896284860047,"SLC2A6","GTR6_HUMAN",-0.228423357
0.0327513225000011,12.27401077625,1.28172886612807,0.23983463682071,0.315327741968767,-7.60208519326316,"NEP_HUMAN",38,-1.48654973794042,0.177395295482587,0.245004906705346,-0.0327513225000011,"Non-significant",0.610825217946824,"MME","NEP_HUMAN",0.0327513225000011
0.542512177999997,7.77845537675,1.44642478766889,0.190325909692488,0.260051401004699,-7.3990694518486,"AMNLS_HUMAN",10,-1.48634205392272,0.177448814775691,0.245019456440687,-0.542512177999997,"Non-significant",0.610799427923925,"AMN","AMNLS_HUMAN",0.542512177999997
-0.0512440175000037,10.80391275875,-1.35384125785953,0.216917197704686,0.290451955433327,-7.51497510263879,"DHX30_HUMAN",60,1.48628326352886,0.17746396744221,0.245019456440687,0.0512440175000037,"Non-significant",0.610799427923925,"DHX30","DHX30_HUMAN",-0.0512440175000037
0.0880491724999999,10.21866381375,1.61676913767774,0.148954779658021,0.211941228517465,-7.17532390233604,"UBXN8_HUMAN",9,-1.48581295111322,0.177585227802541,0.245146722100821,-0.0880491724999999,"Non-significant",0.610573909405537,"UBXN8","UBXN8_HUMAN",0.0880491724999999
-0.1908175945,7.2417063715,-1.49871910801547,0.176630492110246,0.244268813453201,-7.33174249117209,"RNFT1_HUMAN",7,1.48407188201449,0.178034773695394,0.245727052149742,0.1908175945,"Non-significant",0.609547029304902,"RNFT1","RNFT1_HUMAN",-0.1908175945
0.112551689250003,8.590253829875,1.43982257993126,0.192121217087306,0.262164438858492,-7.40747733926026,"FER_HUMAN",19,-1.48257477302484,0.178422144583072,0.246221391075756,-0.112551689250003,"Non-significant",0.608674219387626,"FER","FER_HUMAN",0.112551689250003
-0.109847307249996,8.831010460875,-3.12149005609644,0.0163043651519856,0.0320872037978255,-4.94125794629837,"MFSD3_HUMAN",3,1.48240716091968,0.178465560537855,0.246240990305054,0.109847307249996,"Non-significant",0.608639650911087,"MFSD3","MFSD3_HUMAN",-0.109847307249996
-0.140662550750001,8.044396936875,-1.42975321352998,0.1948885320406,0.265382138379679,-7.42025972252137,"UBP48_HUMAN",31,1.48084316636725,0.178871133015328,0.246760193156498,0.140662550750001,"Non-significant",0.607724898475196,"USP48","UBP48_HUMAN",-0.140662550750001
0.0412089824999988,14.27510106375,1.45603699692264,0.187739004737838,0.257183824302818,-7.38679074417884,"FCL_HUMAN",18,-1.47970234367101,0.179167490031253,0.247128583451715,-0.0412089824999988,"Non-significant",0.607077020209287,"GFUS","FCL_HUMAN",0.0412089824999988
-0.215221404999999,12.79295826,-1.97080916442387,0.0884167414915586,0.136196036921116,-6.67706509931093,"RL36L_HUMAN",1,1.47815804957075,0.179569359485789,0.24764236438248,0.215221404999999,"Non-significant",0.606175058182948,"RPL36AL","RL36L_HUMAN",-0.215221404999999
0.759794473499998,8.145379901,1.44699655728079,0.190171140886745,0.259882060073666,-7.39834031235397,"RM34_HUMAN",3,-1.47767894169297,0.179694201027782,0.247773993205165,-0.759794473499998,"Non-significant",0.605944279881743,"MRPL34","RM34_HUMAN",0.759794473499998
0.503988029250003,10.099606872875,1.500457442366,0.176190944197416,0.243740927070412,-7.32948272170318,"A0AAG2TUN3_HUMAN;A0AAG2TVJ1_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN;GG6L1_HUMAN;GG6L2_HUMAN",1,-1.47742182126021,0.17976123115783,0.247825877891618,-0.503988029250003,"Non-significant",0.605853346714008,"GOLGA6L26;GOLGA6L2;GOLGA6L6;GOLGA6L22;GOLGA6L24;GOLGA6L25;GOLGA6L26;GOLGA6L1;GOLGA6L2","A0AAG2TUN3_HUMAN;A0AAG2TVJ1_HUMAN;GG6L6_HUMAN;GG6LV_HUMAN;GG6LX_HUMAN;GG6LY_HUMAN;GG6LZ_HUMAN;GG6L1_HUMAN;GG6L2_HUMAN",0.503988029250003
0.664316058249999,8.117878258125,1.45608907368376,0.187725075910646,0.257183824302818,-7.38672410032558,"TM101_HUMAN",2,-1.47530168835255,0.180314794081128,0.248548389094003,-0.664316058249999,"Non-significant",0.60458904729003,"TMEM101","TM101_HUMAN",0.664316058249999
0.0595822350000006,10.55501914,1.37430612402574,0.210772059740796,0.283575050527561,-7.48973516912836,"TPC11_HUMAN",42,-1.47429389520696,0.180578461696169,0.248852683803747,-0.0595822350000006,"Non-significant",0.60405767115515,"TRAPPC11","TPC11_HUMAN",0.0595822350000006
0.558299064250003,7.744519591375,1.45384900343426,0.188325061168109,0.257777190741473,-7.38958959971048,"CNEP1_HUMAN",3,-1.47423226149526,0.180594598033873,0.248852683803747,-0.558299064250003,"Non-significant",0.60405767115515,"CTDNEP1","CNEP1_HUMAN",0.558299064250003
-0.0736904144999997,9.687019825,-1.41604498812066,0.198713100801258,0.269848997366489,-7.43758098585175,"KIF2A_HUMAN",23,1.47364281595,0.180748986105896,0.249024714594082,0.0736904144999997,"Non-significant",0.603757548971762,"KIF2A","KIF2A_HUMAN",-0.0736904144999997
0.182510256750001,7.390016615375,1.68776125049029,0.134305364430782,0.194411800925135,-7.07859488852322,"TBPL1_HUMAN",3,-1.4729766889708,0.180923600758192,0.249224551526525,-0.182510256750001,"Non-significant",0.603409176831167,"TBPL1","TBPL1_HUMAN",0.182510256750001
0.731976985999999,6.751501441,1.43248992616636,0.194132909753341,0.264481379717296,-7.4167905682749,"BIRC3_HUMAN",9,-1.47283864813507,0.180959804850414,0.249233692007213,-0.731976985999999,"Non-significant",0.603393249076429,"BIRC3","BIRC3_HUMAN",0.731976985999999
0.681001901750001,7.219260215875,1.43156012353426,0.19438933952468,0.264745151535552,-7.41796963226611,"AMOL1_HUMAN",9,-1.47155543317042,0.181296664999323,0.249656851703854,-0.681001901750001,"Non-significant",0.602656510456689,"AMOTL1","AMOL1_HUMAN",0.681001901750001
0.109634398999999,9.2253267765,1.45758633021978,0.187325005905146,0.256783619251012,-7.38480747256412,"DHR13_HUMAN",13,-1.47085494331025,0.181480788960436,0.249869580226644,-0.109634398999999,"Non-significant",0.602286612796542,"DHRS13","DHR13_HUMAN",0.109634398999999
-0.023758649999996,13.194842935,-1.1135482149183,0.30141292025476,0.381635549971826,-7.79310933547027,"SF3B1_HUMAN",68,1.46963902565614,0.181800790276365,0.250269289766369,0.023758649999996,"Non-significant",0.601592438858701,"SF3B1","SF3B1_HUMAN",-0.023758649999996
0.97243309025,9.146740436625,1.4290803694191,0.195074710159644,0.265549859808728,-7.42111207899089,"CD1D_HUMAN",6,-1.46868535676919,0.1820521266315,0.250568029621484,-0.97243309025,"Non-significant",0.601074342139605,"CD1D","CD1D_HUMAN",0.97243309025
0.559529304250001,7.729282855875,1.43735047895499,0.192797337020964,0.262959345266943,-7.41062009943372,"ENTP2_HUMAN",5,-1.46859007501333,0.182077254885703,0.250568029621484,-0.559529304250001,"Non-significant",0.601074342139605,"ENTPD2","ENTP2_HUMAN",0.559529304250001
