"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D5B","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D5B_vs_D1CM"
-1.9913463575,16.41985607125,-44.7513882941605,4.11838976077543e-10,3.61831604069472e-08,14.2000825545019,"CLUS_HUMAN",30,47.3480188418706,7.05574064097813e-11,6.26149014003012e-09,1.9913463575,"Up in D5B",8.20332229896543,"CLU","CLUS_HUMAN",-1.9913463575
1.8143169875,16.18221032625,60.125564819573,4.88326914970838e-11,1.17603073322548e-08,16.3741945560769,"A1AG2_HUMAN",9,-47.346860107453,7.05708344172335e-11,6.26149014003012e-09,-1.8143169875,"Up in D1CM",8.20332229896543,"ORM2","A1AG2_HUMAN",1.8143169875
-1.2101778975,13.46804499625,-48.786353396295,2.20886301054214e-10,2.44179986012844e-08,14.8485019460538,"CRYM_HUMAN",16,47.2048368773509,7.22387113644022e-11,6.34270935510985e-09,1.2101778975,"Up in D5B",8.19772518902252,"CRYM","CRYM_HUMAN",-1.2101778975
-1.4715013525,12.08060836875,-53.5271042334693,1.13079078789289e-10,1.76508065762021e-08,15.5340178351101,"GELS_HUMAN",12,47.1003683639008,7.34939465632721e-11,6.38639665548269e-09,1.4715013525,"Up in D5B",8.19474411117434,"GSN","GELS_HUMAN",-1.4715013525
-0.637721299999999,15.3013991125,-36.6722200868612,1.73025476622558e-09,8.73312420629665e-08,12.6745680564944,"AGM1_HUMAN",38,46.9057713561108,7.58982614602283e-11,6.52802495763535e-09,0.637721299999999,"Up in D5B",8.18521819387696,"PGM3","AGM1_HUMAN",-0.637721299999999
-0.989089727500001,12.41570556125,-47.1523915516547,2.8245554794077e-10,2.86595735258786e-08,14.5937262739406,"FADS1_HUMAN",18,46.6340564613111,7.94052319760714e-11,6.76067374066975e-09,0.989089727500001,"Up in D5B",8.17001002191711,"FADS1","FADS1_HUMAN",-0.989089727500001
-0.841457364999998,15.4127066125,-43.3080955630196,5.21715099664875e-10,4.30758641175059e-08,13.9515629545926,"SCRB2_HUMAN",23,46.5320677576945,8.07684660602113e-11,6.80797400421521e-09,0.841457364999998,"Up in D5B",8.16698211124419,"SCARB2","SCRB2_HUMAN",-0.841457364999998
-1.27949214,12.589217305,-52.4151742128126,1.31587910515639e-10,1.94751020496715e-08,15.3799414252034,"CAVN1_HUMAN",13,46.3927977910429,8.26728579050263e-11,6.89950019090561e-09,1.27949214,"Up in D5B",8.16118236900097,"CAVIN1","CAVN1_HUMAN",-1.27949214
-0.9117195625,11.01465690125,-38.053726185358,1.32557943539924e-09,7.16237760319244e-08,12.9605838137029,"MYO7A_HUMAN",98,46.3044317962069,8.3907427394766e-11,6.90020857164522e-09,0.9117195625,"Up in D5B",8.16113778170541,"MYO7A","MYO7A_HUMAN",-0.9117195625
-0.7736485,14.0153840775,-38.590741121565,1.19825585331122e-09,6.87081536568727e-08,13.068682111112,"CTNB1_HUMAN",37,46.250833352696,8.4666381080841e-11,6.90020857164522e-09,0.7736485,"Up in D5B",8.16113778170541,"CTNNB1","CTNB1_HUMAN",-0.7736485
1.1105492125,13.44845259125,42.0936803210696,6.40502731634529e-10,4.79298702664869e-08,13.73502308265,"CFAB_HUMAN",30,-46.2178531082787,8.51372276012697e-11,6.90020857164522e-09,-1.1105492125,"Up in D1CM",8.16113778170541,"CFB","CFAB_HUMAN",1.1105492125
1.46244478,9.47700405,45.781945425728,3.49451182051355e-10,3.23683957528667e-08,14.3719658892014,"NS1BP_HUMAN",17,-46.0470766887237,8.76230712141483e-11,6.99861042067506e-09,-1.46244478,"Up in D1CM",8.15498818092008,"IVNS1ABP","NS1BP_HUMAN",1.46244478
0.725803852499999,12.64603209375,35.9090578862586,2.01322435449115e-09,9.88142573962568e-08,12.5114475651432,"LARP1_HUMAN",63,-46.0208558050398,8.80119473948934e-11,6.99861042067506e-09,-0.725803852499999,"Up in D1CM",8.15498818092008,"LARP1","LARP1_HUMAN",0.725803852499999
-4.5334656245,10.48827445525,-43.7225454955304,4.87076188920098e-10,4.1055651964075e-08,14.0238854305836,"PGBM_HUMAN",175,45.7364879960476,9.23567537319674e-11,7.27546801127806e-09,4.5334656245,"Up in D5B",8.13813906444818,"HSPG2","PGBM_HUMAN",-4.5334656245
0.761368512499999,10.42524897875,36.0781528106761,1.94624784364061e-09,9.76483516312303e-08,12.547915527936,"PCM1_HUMAN",69,-45.5843405924893,9.47804005964671e-11,7.39725922803353e-09,-0.761368512499999,"Up in D1CM",8.13092916170476,"PCM1","PCM1_HUMAN",0.761368512499999
0.797052142500002,13.94550025375,39.8603860954442,9.4890462076358e-10,6.05933109728501e-08,13.3177465408724,"GBP2_HUMAN",29,-45.4670568184048,9.6697682634776e-11,7.47765841218832e-09,-0.797052142500002,"Up in D1CM",8.12623437778705,"GBP2","GBP2_HUMAN",0.797052142500002
-1.2050166125,14.37474775375,-43.2547389661841,5.26374896678504e-10,4.30758641175059e-08,13.9421947736101,"GLNA_HUMAN",22,45.3444499652382,9.87488844177741e-11,7.56685769779471e-09,1.2050166125,"Up in D5B",8.12108443329074,"GLUL","GLNA_HUMAN",-1.2050166125
1.64252591225,9.436777711375,46.4129039235102,3.16585890919894e-10,3.07327453348624e-08,14.4750093347858,"DGAT2_HUMAN",14,-45.2448316937707,1.00451659325993e-10,7.62799131944861e-09,-1.64252591225,"Up in D1CM",8.11758980984702,"DGAT2","DGAT2_HUMAN",1.64252591225
0.488427162500003,10.96120214375,28.8439536873675,9.73351004880139e-09,2.52442326773375e-07,10.7958094636769,"TRIPB_HUMAN",107,-44.7073495545702,1.10230018823272e-10,8.29579311304783e-09,-0.488427162500003,"Non-significant",8.08114208725813,"TRIP11","TRIPB_HUMAN",0.488427162500003
-0.734182594999996,11.8131541,-37.0796437392803,1.5978810474621e-09,8.41783709316129e-08,12.7601348266006,"CAN5_HUMAN",36,44.3975632769853,1.16351353046896e-10,8.67898721090522e-09,0.734182594999996,"Up in D5B",8.06153095159518,"CAPN5","CAN5_HUMAN",-0.734182594999996
-1.62968397,15.1266872875,-42.4095130314305,6.06888396745488e-10,4.66693599574561e-08,13.7920144823037,"TMPS6_HUMAN",21,44.0772332813613,1.23087370427667e-10,9.02542869081003e-09,1.62968397,"Up in D5B",8.04453216076506,"TMPRSS6","TMPS6_HUMAN",-1.62968397
1.0388166875,11.36082947375,39.6738192268732,9.81543693211737e-10,6.14221508649711e-08,13.2817064915197,"NOL6_HUMAN",33,-44.0749332975658,1.23137299732252e-10,9.02542869081003e-09,-1.0388166875,"Up in D1CM",8.04453216076506,"NOL6","NOL6_HUMAN",1.0388166875
-1.323446989,9.1940876245,-41.8966650276942,6.62542722330468e-10,4.89874790045922e-08,13.6992263378602,"ARH37_HUMAN",20,43.2721554844385,1.42046423875396e-10,1.03216319555665e-08,1.323446989,"Up in D5B",7.9862516308809,"ARHGEF37","ARH37_HUMAN",-1.323446989
1.1489975475,11.16264998875,41.1508121302073,7.54164226414422e-10,5.25359525987369e-08,13.5619654849731,"BYST_HUMAN",22,-43.1369579726362,1.45542891316501e-10,1.04847257870224e-08,-1.1489975475,"Up in D1CM",7.97944292339991,"BYSL","BYST_HUMAN",1.1489975475
-0.925755262500001,12.04094612625,-55.9145162419281,8.25115574810416e-11,1.65592837620881e-08,15.8520791963691,"ANGL4_HUMAN",13,43.0672257017772,1.47384173109042e-10,1.04847257870224e-08,0.925755262500001,"Up in D5B",7.97944292339991,"ANGPTL4","ANGL4_HUMAN",-0.925755262500001
0.947354553500002,10.37725365075,36.7062418361035,1.71873589545138e-09,8.72724389322871e-08,12.6817531331788,"RPA1_HUMAN",68,-43.0432771126336,1.48022584963301e-10,1.04847257870224e-08,-0.947354553500002,"Up in D1CM",7.97944292339991,"POLR1A","RPA1_HUMAN",0.947354553500002
-1.087414265,14.6894619475,-38.3162496693818,1.26150864503047e-09,6.99556340063281e-08,13.0136380540064,"DPP4_HUMAN",42,42.8964137108828,1.5200648928564e-10,1.05923438313557e-08,1.087414265,"Up in D5B",7.97500793031781,"DPP4","DPP4_HUMAN",-1.087414265
-1.84001278875,9.948903203125,-40.6226379683915,8.2778216782372e-10,5.54740976743052e-08,13.4630590329928,"EHD2_HUMAN",29,42.8946435983358,1.52055238295651e-10,1.05923438313557e-08,1.84001278875,"Up in D5B",7.97500793031781,"EHD2","EHD2_HUMAN",-1.84001278875
-1.3798398975,11.34334087625,-40.4446194645763,8.54411844942777e-10,5.66494441989219e-08,13.4293973153599,"ATTY_HUMAN",25,42.7687342932831,1.55568448245254e-10,1.07482495922889e-08,1.3798398975,"Up in D5B",7.96866225707929,"TAT","ATTY_HUMAN",-1.3798398975
-1.5825078475,11.47495162375,-42.0750341418468,6.42552537680985e-10,4.79298702664869e-08,13.7316432890157,"EKI2_HUMAN",17,42.6848368366923,1.57960219868201e-10,1.08247698639762e-08,1.5825078475,"Up in D5B",7.96558132803397,"ETNK2","EKI2_HUMAN",-1.5825078475
-1.037364957,10.4933810215,-41.287625393346,7.3632935452542e-10,5.25359525987369e-08,13.5873525554741,"THNS2_HUMAN",20,42.5180724631606,1.62838547841479e-10,1.10690816109341e-08,1.037364957,"Up in D5B",7.95588841054397,"THNSL2","THNS2_HUMAN",-1.037364957
0.898490907499999,14.44883227125,45.3640702399413,3.73353224115001e-10,3.42064600659276e-08,14.3028129365699,"YBOX3_HUMAN",16,-42.3419679777614,1.68175401997324e-10,1.13404037074836e-08,-0.898490907499999,"Up in D1CM",7.94537148470135,"YBX3","YBOX3_HUMAN",0.898490907499999
0.956551074999998,10.609353065,37.2063298834065,1.55909691086267e-09,8.26517475576191e-08,12.7865308527359,"BMS1_HUMAN",40,-42.2412239932679,1.71317001132531e-10,1.14480438332679e-08,-0.956551074999998,"Up in D1CM",7.94126871638054,"BMS1","BMS1_HUMAN",0.956551074999998
0.911818742500001,11.83263981125,39.6614888019872,9.83745446289133e-10,6.14221508649711e-08,13.2793178989583,"PACN3_HUMAN",23,-42.1868610386709,1.73039713335568e-10,1.14480438332679e-08,-0.911818742500001,"Up in D1CM",7.94126871638054,"PACSIN3","PACN3_HUMAN",0.911818742500001
-1.662606952,9.8516660915,-41.1675259446445,7.51959289118463e-10,5.25359525987369e-08,13.5650719924818,"GBP7_HUMAN",18,42.1616204450163,1.73846198915446e-10,1.14480438332679e-08,1.662606952,"Up in D5B",7.94126871638054,"GBP7","GBP7_HUMAN",-1.662606952
0.878981587499997,10.28717231625,42.6420835188029,5.83417131412131e-10,4.64114346669323e-08,13.8336746264084,"TSYL1_HUMAN",18,-42.1042141867811,1.75696271431319e-10,1.14541302841963e-08,-0.878981587499997,"Up in D1CM",7.94103788134267,"TSPYL1","TSYL1_HUMAN",0.878981587499997
-0.6759035575,12.95165812875,-33.5907972584197,3.25502443065192e-09,1.30031284009313e-07,11.9917579682981,"SRBS1_HUMAN",50,42.074689713385,1.76656416768955e-10,1.14541302841963e-08,0.6759035575,"Up in D5B",7.94103788134267,"SORBS1","SRBS1_HUMAN",-0.6759035575
0.8086712375,11.37979018875,34.4520227568844,2.71281265736991e-09,1.19095301505057e-07,12.1892392985552,"RRP5_HUMAN",81,-41.968126779744,1.80171426220396e-10,1.15928622260437e-08,-0.8086712375,"Up in D1CM",7.93580932542446,"PDCD11","RRP5_HUMAN",0.8086712375
0.919842719500002,10.39911317775,36.8117242478787,1.68357301654135e-09,8.65294936367502e-08,12.7039836559974,"IFIH1_HUMAN",38,-41.8273106340015,1.84937893329785e-10,1.17235352392422e-08,-0.919842719500002,"Up in D1CM",7.93094140680076,"IFIH1","IFIH1_HUMAN",0.919842719500002
-4.254510165,16.44812715,-39.9664401518082,9.30902188634528e-10,5.98975156335911e-08,13.338149621483,"FINC_HUMAN",161,41.7906165151636,1.86203191815218e-10,1.17235352392422e-08,4.254510165,"Up in D5B",7.93094140680076,"FN1","FINC_HUMAN",-4.254510165
-1.657584905,12.24617064,-39.7285879850766,9.71831547404617e-10,6.14221508649711e-08,13.2923060354369,"HEP2_HUMAN",25,41.7520234407283,1.87544514611443e-10,1.17235352392422e-08,1.657584905,"Up in D5B",7.93094140680076,"SERPIND1","HEP2_HUMAN",-1.657584905
-1.1418488,15.417126775,-38.7288639849202,1.16779696641792e-09,6.85008823926746e-08,13.0962160614569,"BHMT2_HUMAN",28,41.7456887245462,1.87765720405468e-10,1.17235352392422e-08,1.1418488,"Up in D5B",7.93094140680076,"BHMT2","BHMT2_HUMAN",-1.1418488
2.3381710045,10.84742856025,40.4063718233966,8.60259681748963e-10,5.66494441989219e-08,13.4221433425608,"TRAF1_HUMAN",18,-41.668587847034,1.90481770169726e-10,1.18056679467692e-08,-2.3381710045,"Up in D1CM",7.92790943616767,"TRAF1","TRAF1_HUMAN",2.3381710045
-1.2596628675,11.68329846875,-37.7467551143753,1.40524299106025e-09,7.49670453901697e-08,12.8980313005656,"PRG4_HUMAN",47,41.530950396027,1.95441224815898e-10,1.20209868747717e-08,1.2596628675,"Up in D5B",7.92005987703592,"PRG4","PRG4_HUMAN",-1.2596628675
-1.10113978499999,16.037163855,-40.6800104474619,8.19401995040755e-10,5.54740976743052e-08,13.4738724068727,"MTND_HUMAN",19,41.4937053448974,1.96808184686023e-10,1.20209868747717e-08,1.10113978499999,"Up in D5B",7.92005987703592,"ADI1","MTND_HUMAN",-1.10113978499999
0.863804817500004,14.32262039375,39.040266761664,1.10230309481921e-09,6.63665199016511e-08,13.1578942784433,"ICAM1_HUMAN",22,-41.1650018536882,2.0935097629044e-10,1.26951034471375e-08,-0.863804817500004,"Up in D1CM",7.89636375589007,"ICAM1","ICAM1_HUMAN",0.863804817500004
0.683687682500008,17.04253411375,34.2237990103312,2.84575925025258e-09,1.22992694802673e-07,12.1374314231495,"IF4A1_HUMAN",36,-40.8593372260008,2.2182860106586e-10,1.32891317137436e-08,-0.683687682500008,"Up in D1CM",7.8765033940948,"EIF4A1","IF4A1_HUMAN",0.683687682500008
-1.7249953775,11.57063996875,-41.170156827546,7.51612883521868e-10,5.25359525987369e-08,13.5655608513163,"IYD1_HUMAN",14,40.8315383810501,2.23004378340096e-10,1.32891317137436e-08,1.7249953775,"Up in D5B",7.8765033940948,"IYD","IYD1_HUMAN",-1.7249953775
1.0856060975,14.28687763375,37.0124239629237,1.61890491324382e-09,8.4384214575391e-08,12.7460887603917,"GALT2_HUMAN",36,-40.8006800483341,2.24317797446656e-10,1.32891317137436e-08,-1.0856060975,"Up in D1CM",7.8765033940948,"GALNT2","GALT2_HUMAN",1.0856060975
-1.2084543725,11.89984405125,-38.1508882227031,1.30144431085274e-09,7.07733812656628e-08,12.9802666920323,"CAP2_HUMAN",27,40.7741656583852,2.25453296365563e-10,1.32891317137436e-08,1.2084543725,"Up in D5B",7.8765033940948,"CAP2","CAP2_HUMAN",-1.2084543725
-1.5131080125,12.62224686125,-38.9005525234614,1.13115648869317e-09,6.76206953418064e-08,13.1302895391918,"CADH1_HUMAN",23,40.7222491978291,2.27695479635128e-10,1.33280916516979e-08,1.5131080125,"Up in D5B",7.87523202946596,"CDH1","CADH1_HUMAN",-1.5131080125
1.3061490075,12.48630571375,37.9582183328474,1.34980107835792e-09,7.24679827355342e-08,12.9411817950383,"ABHD2_HUMAN",29,-40.5995413676582,2.3309567272215e-10,1.35500925887931e-08,-1.3061490075,"Up in D1CM",7.86805773721286,"ABHD2","ABHD2_HUMAN",1.3061490075
1.25980258025,10.107679724875,39.150334780057,1.0801610554747e-09,6.59759241782339e-08,13.1795642653015,"WDR74_HUMAN",20,-40.4431194638833,2.40190178322017e-10,1.38668699525773e-08,-1.25980258025,"Up in D1CM",7.8580215573644,"WDR74","WDR74_HUMAN",1.25980258025
-1.47393823,14.988785385,-38.6596982413768,1.18293789595545e-09,6.86001592773543e-08,13.0824419378275,"ANX13_HUMAN",22,40.3421552937573,2.44898627498076e-10,1.40425206202808e-08,1.47393823,"Up in D5B",7.8525549297258,"ANXA13","ANX13_HUMAN",-1.47393823
-3.5628044575,16.50743806375,-38.5083815280057,1.21684753042883e-09,6.8772466367787e-08,13.0522121474527,"FIBA_HUMAN",58,40.2975949059506,2.47009731580308e-10,1.40678718073677e-08,3.5628044575,"Up in D5B",7.8517715978193,"FGA","FIBA_HUMAN",-3.5628044575
1.208205935,10.9716275925,42.2046066779074,6.28461084496194e-10,4.77234097407065e-08,13.7550945507204,"CD123_HUMAN",14,-39.9153251450183,2.65987903164549e-10,1.50470606427784e-08,-1.208205935,"Up in D1CM",7.82254832872772,"CDC123","CD123_HUMAN",1.208205935
0.764066697500002,18.11937618375,33.2226379918276,3.52368278657884e-09,1.35005100945787e-07,11.905663951573,"PDIA4_HUMAN",55,-39.8627364773055,2.68725147651476e-10,1.50602862671621e-08,-0.764066697500002,"Up in D1CM",7.82216677295157,"PDIA4","PDIA4_HUMAN",0.764066697500002
-1.028283595,12.34385538,-35.5502581388251,2.16421012228783e-09,1.03043337811146e-07,12.4334416198999,"KLC4_HUMAN",45,39.8423435118639,2.69795138965652e-10,1.50602862671621e-08,1.028283595,"Up in D5B",7.82216677295157,"KLC4","KLC4_HUMAN",-1.028283595
1.105682375,10.608495235,38.5266444024435,1.21269676029636e-09,6.8772466367787e-08,13.0558676572597,"AATF_HUMAN",20,-39.7488765674107,2.74761092841278e-10,1.51642854925222e-08,-1.105682375,"Up in D1CM",7.81917804786339,"AATF","AATF_HUMAN",1.105682375
-0.905200722499997,12.32412660375,-38.6357429722386,1.18823386576032e-09,6.86001592773543e-08,13.0776649496203,"CP2CI_HUMAN",20,39.7396598728365,2.75256338872452e-10,1.51642854925222e-08,0.905200722499997,"Up in D5B",7.81917804786339,"CYP2C18","CP2CI_HUMAN",-0.905200722499997
1.3276259875,9.60437834125,46.3268440550366,3.20854382425897e-10,3.07327453348624e-08,14.4610506292966,"LUC7L_HUMAN",11,-39.6554882691922,2.79826051574162e-10,1.52625545978335e-08,-1.3276259875,"Up in D1CM",7.81637276946833,"LUC7L","LUC7L_HUMAN",1.3276259875
0.7435860625,14.52775788375,35.9012536215269,2.01637825034478e-09,9.88142573962568e-08,12.5097599248272,"DNJB1_HUMAN",26,-39.6402670192219,2.80661521255689e-10,1.52625545978335e-08,-0.7435860625,"Up in D1CM",7.81637276946833,"DNAJB1","DNJB1_HUMAN",0.7435860625
-0.890692470000001,12.0784615275,-34.2733386221241,2.8162827871145e-09,1.22992694802673e-07,12.148708880688,"RAPH1_HUMAN",50,39.4770011077592,2.89802054587627e-10,1.56585994751225e-08,0.890692470000001,"Up in D5B",7.80524708438702,"RAPH1","RAPH1_HUMAN",-0.890692470000001
2.392200945,13.3886966725,40.6126665126776,8.2924858310149e-10,5.54740976743052e-08,13.4611778979063,"ISG20_HUMAN",10,-39.3855796728765,2.95066678533032e-10,1.57572999078456e-08,-2.392200945,"Up in D1CM",7.80251819900294,"ISG20","ISG20_HUMAN",2.392200945
0.466507674999999,13.3874713175,27.2344170102277,1.46989546157729e-08,3.34858076909054e-07,10.3423974183229,"CLU_HUMAN",65,-39.3572395008042,2.96720518542883e-10,1.57572999078456e-08,-0.466507674999999,"Non-significant",7.80251819900294,"CLUH","CLU_HUMAN",0.466507674999999
0.770113708499998,10.19309103575,34.2001472460188,2.85995588816277e-09,1.22992694802673e-07,12.132040977211,"PKHG3_HUMAN",35,-39.3421498339536,2.9760536513222e-10,1.57572999078456e-08,-0.770113708499998,"Up in D1CM",7.80251819900294,"PLEKHG3","PKHG3_HUMAN",0.770113708499998
-1.0638866425,15.02734184375,-39.5812791753702,9.98205800375121e-10,6.1866740377661e-08,13.263759807412,"PPGB_HUMAN",17,39.3166671055149,2.99106416568429e-10,1.57572999078456e-08,1.0638866425,"Up in D5B",7.80251819900294,"CTSA","PPGB_HUMAN",-1.0638866425
-0.851930857500003,15.53963506125,-36.0454198167468,1.95901269503597e-09,9.77072071388059e-08,12.5408707510592,"HEXB_HUMAN",26,39.2067820094559,3.05677690583716e-10,1.59294317761217e-08,0.851930857500003,"Up in D5B",7.79779971578055,"HEXB","HEXB_HUMAN",-0.851930857500003
-0.855009797499999,13.41339790875,-41.7001756457622,6.85387279062781e-10,5.02359076106102e-08,13.6633351080033,"NUCG_HUMAN",16,39.1739510474397,3.07672496864241e-10,1.59294317761217e-08,0.855009797499999,"Up in D5B",7.79779971578055,"ENDOG","NUCG_HUMAN",-0.855009797499999
1.6297638405,9.92597186475,38.1910191704772,1.29162192307101e-09,7.06953323997765e-08,12.9883801555174,"RIOX2_HUMAN",18,-39.1678739608486,3.08043347906968e-10,1.59294317761217e-08,-1.6297638405,"Up in D1CM",7.79779971578055,"RIOX2","RIOX2_HUMAN",1.6297638405
-0.731350657500002,13.38059747125,-34.238890837427,2.83674248736844e-09,1.22992694802673e-07,12.140868876818,"P4HA2_HUMAN",31,39.0661234863991,3.14328099339146e-10,1.61553143251809e-08,0.731350657500002,"Up in D5B",7.79168458773216,"P4HA2","P4HA2_HUMAN",-0.731350657500002
-1.44158554175,10.272652626625,-38.4716841413388,1.22523704004219e-09,6.8772466367787e-08,13.044860957642,"DDB2_HUMAN",17,39.0226822302541,3.17055247593562e-10,1.61967192846432e-08,1.44158554175,"Up in D5B",7.79057294477007,"DDB2","DDB2_HUMAN",-1.44158554175
1.57769345975,10.822955370125,36.7291876830332,1.71101628966961e-09,8.72724389322871e-08,12.6865949565526,"IP3KC_HUMAN",29,-38.8588177504475,3.27585144910648e-10,1.66030568711211e-08,-1.57769345975,"Up in D1CM",7.77981194448775,"ITPKC","IP3KC_HUMAN",1.57769345975
-3.25321149725,11.158527373875,-40.7133260159936,8.14580033475286e-10,5.54740976743052e-08,13.4801437605166,"F13A_HUMAN",7,38.8380300331402,3.28948926026482e-10,1.66030568711211e-08,3.25321149725,"Up in D5B",7.77981194448775,"F13A1","F13A_HUMAN",-3.25321149725
-1.011350155,12.30573869,-35.3510675283286,2.25357045700613e-09,1.05258356304667e-07,12.3897643846025,"ENAH_HUMAN",32,38.7116274602416,3.37380707667958e-10,1.69272737198406e-08,1.011350155,"Up in D5B",7.77141298304709,"ENAH","ENAH_HUMAN",-1.011350155
-1.3419134625,10.20241248625,-35.8667166213092,2.03040314059034e-09,9.89264050406703e-08,12.5022866251094,"ITA2_HUMAN",31,38.3246707652156,3.64747046350986e-10,1.81920287200737e-08,1.3419134625,"Up in D5B",7.74011886702751,"ITGA2","ITA2_HUMAN",-1.3419134625
1.2231371375,13.31811463875,35.4957646675038,2.18824978861017e-09,1.03043337811146e-07,12.4215191978379,"ESF1_HUMAN",32,-38.2066959134274,3.73581966252688e-10,1.83564371920871e-08,-1.2231371375,"Up in D1CM",7.7362116073377,"ESF1","ESF1_HUMAN",1.2231371375
-1.063168045,11.345309735,-34.6613036775805,2.59708045171435e-09,1.15214690144738e-07,12.2364211813833,"S12A4_HUMAN",39,38.195032082666,3.74468478628242e-10,1.83564371920871e-08,1.063168045,"Up in D5B",7.7362116073377,"SLC12A4","S12A4_HUMAN",-1.063168045
-0.669545410000003,14.995082735,-33.2693699260481,3.48822127177582e-09,1.35005100945787e-07,11.9166490115214,"TTC38_HUMAN",30,38.1936100480265,3.74576722866174e-10,1.83564371920871e-08,0.669545410000003,"Up in D5B",7.7362116073377,"TTC38","TTC38_HUMAN",-0.669545410000003
-0.948299884999997,17.8757879725,-33.9346104515254,3.02499532795142e-09,1.25262807363634e-07,12.0712445235362,"ANXA2_HUMAN",42,38.0885599334753,3.82671503199556e-10,1.86447289044454e-08,0.948299884999997,"Up in D5B",7.7294439269264,"ANXA2","ANXA2_HUMAN",-0.948299884999997
