"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1CM_vs_D8BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D8BM_vs_D1CM"
0.198069569999999,10.910625695,4.38329249202563,0.00302986012805626,0.00559078174680083,-3.2833851598134,"PPCEL_HUMAN",30,-4.68860535607724,0.00179578936301772,0.00351676592514362,-0.198069569999999,"Non-significant",2.453856537228,"PREPL","PPCEL_HUMAN",0.198069569999999
0.148014545500001,10.00428318975,4.11777215809527,0.00423191156887611,0.00750963844506457,-3.64866332594748,"UBR3_HUMAN",54,-4.68814967533016,0.00179680914111226,0.00351676592514362,-0.148014545500001,"Non-significant",2.453856537228,"UBR3","UBR3_HUMAN",0.148014545500001
0.264826060000001,14.5752502675,6.6033338139837,0.000271575484499164,0.000695144172135879,-0.610762016140566,"IF1AX_HUMAN",7,-4.68813299819657,0.00179684647525727,0.00351676592514362,-0.264826060000001,"Non-significant",2.453856537228,"EIF1AX","IF1AX_HUMAN",0.264826060000001
-0.212960241249998,10.123557566875,-4.80803859531404,0.00181431197018878,0.00354904516052942,-2.71983252178553,"B3GLT_HUMAN",14,4.68807513534836,0.00179697601608656,0.00351676592514362,0.212960241249998,"Non-significant",2.453856537228,"B3GLCT","B3GLT_HUMAN",-0.212960241249998
-0.3863220225,10.73330712375,-7.30727975651599,0.000142747761924882,0.000401736655417327,0.108682774779265,"ATG12_HUMAN",4,4.67985638129403,0.00181548001584499,0.00355215437640609,0.3863220225,"Non-significant",2.44950816807238,"ATG12","ATG12_HUMAN",-0.3863220225
0.0929849149999971,15.1866892575,3.6240979662812,0.0081006626305713,0.0133308249342221,-4.3531148990069,"PSMD1_HUMAN",56,-4.67944659516346,0.00181640806305822,0.00355314540810344,-0.0929849149999971,"Non-significant",2.44938701917975,"PSMD1","PSMD1_HUMAN",0.0929849149999971
0.409976957500001,11.52825379375,6.73296725229872,0.000240320874862563,0.000626558816646009,-0.474145998005472,"MSL1_HUMAN",4,-4.67913798879496,0.00181710730991696,0.00355368851862878,-0.409976957500001,"Non-significant",2.44932064084388,"MSL1","MSL1_HUMAN",0.409976957500001
0.2806518075,14.81166851375,4.91858742307308,0.0015944407902834,0.00317045091325757,-2.5773738589998,"MAGT1_HUMAN",11,-4.67894625829712,0.0018175418852479,0.0035537138832648,-0.2806518075,"Non-significant",2.44931754105557,"MAGT1","MAGT1_HUMAN",0.2806518075
0.138514995000005,17.154372455,4.02665089875349,0.00475767276330609,0.00833037468257313,-3.77627267065516,"C1TC_HUMAN",68,-4.67736885654299,0.00182112153420223,0.00355988715486796,-0.138514995000005,"Non-significant",2.44856376854255,"MTHFD1","C1TC_HUMAN",0.138514995000005
1.36967504,7.4974243045,4.66069660740889,0.002161087856995,0.00413807577160628,-2.91241040884098,"ARMX5_HUMAN",4,-4.67647141562271,0.00182316156750196,0.00356304865580201,-1.36967504,"Up in D1CM",2.44817824702815,"ARMCX5","ARMX5_HUMAN",1.36967504
0.557736396500001,9.4645900725,4.6078120582346,0.00230287349923581,0.00437350938688811,-2.98228681011181,"FHR5_HUMAN",12,-4.67454232024565,0.00182755519113295,0.00357080730321272,-0.557736396500001,"Up in D1CM",2.44723358565416,"CFHR5","FHR5_HUMAN",0.557736396500001
0.117924689999999,13.66302991,3.85843146784898,0.00592521725876466,0.0101202950910086,-4.01478825469637,"SMC1A_HUMAN",74,-4.67424369899016,0.00182823635251304,0.00357131036276534,-0.117924689999999,"Non-significant",2.44717240604375,"SMC1A","SMC1A_HUMAN",0.117924689999999
-0.261307005000003,11.1816579125,-4.40583381749064,0.00294654892634152,0.00547058610135081,-3.25283168494835,"EXOC2_HUMAN",42,4.67376286249833,0.00182933373435246,0.00357262605348862,0.261307005000003,"Non-significant",2.44701243899081,"EXOC2","EXOC2_HUMAN",-0.261307005000003
0.252151966000001,9.7218134405,4.37137332779896,0.00307495434474244,0.00566283377142976,-3.29957000471445,"DOCK4_HUMAN",59,-4.67209690054497,0.00183314142725546,0.00357923305312399,-0.252151966000001,"Non-significant",2.44621002265204,"DOCK4","DOCK4_HUMAN",0.252151966000001
0.297059774999997,11.5376075525,5.92685061901095,0.000529912070108198,0.00122363151464344,-1.35619189669528,"CYBC1_HUMAN",7,-4.67077527207838,0.00183616828449477,0.00358431275359111,-0.297059774999997,"Non-significant",2.44559410246059,"CYBC1","CYBC1_HUMAN",0.297059774999997
0.33837389925,8.942005038375,5.49655739803764,0.000834204247110094,0.00180480174509522,-1.86048413264095,"ANR39_HUMAN",7,-4.66901569731324,0.0018402066347232,0.00359136414079227,-0.33837389925,"Non-significant",2.44474055802652,"ANKRD39","ANR39_HUMAN",0.33837389925
0.199519635,11.885837795,4.94622194741612,0.00154419311068262,0.00308363035535271,-2.54203365541354,"TPPC4_HUMAN",13,-4.66831244221651,0.00184182337197213,0.00359368731535952,-0.199519635,"Non-significant",2.44445971329315,"TRAPPC4","TPPC4_HUMAN",0.199519635
-0.305456640000001,11.2465343475,-4.8406059063658,0.00174624594865758,0.00343284215243804,-2.67768417428309,"AP4A_HUMAN",11,4.66683642218221,0.00184522169961985,0.00359948477345424,0.305456640000001,"Non-significant",2.44375965924921,"NUDT2","AP4A_HUMAN",-0.305456640000001
0.366680383749998,8.959603667375,4.68687409298893,0.0020944849544546,0.00402425659473394,-2.87796982002136,"HDAC3_HUMAN",12,-4.6662041512065,0.00184667951179326,0.0036014950497236,-0.366680383749998,"Non-significant",2.44351717782723,"HDAC3","HDAC3_HUMAN",0.366680383749998
0.269359587500002,13.92412114125,4.60441522353138,0.00231232446632547,0.00438779444544291,-2.98678869831926,"CHM4B_HUMAN",16,-4.6646870307539,0.00185018264067309,0.00360749236137716,-0.269359587500002,"Non-significant",2.4427945798229,"CHMP4B","CHM4B_HUMAN",0.269359587500002
0.25247573825,9.471940278875,4.47543029133226,0.00270479221607122,0.00505514270271937,-3.15895287126227,"RBM33_HUMAN",23,-4.66281459758411,0.00185451623385528,0.00361510576668967,-0.25247573825,"Non-significant",2.44187899208515,"RBM33","RBM33_HUMAN",0.25247573825
-0.179222102500002,10.95263552875,-4.26290407412752,0.00352087396158933,0.00638499281889769,-3.44778068829922,"MMS19_HUMAN",40,4.66122878290017,0.00185819515512357,0.00362143976012407,0.179222102500002,"Non-significant",2.44111873455916,"MMS19","MMS19_HUMAN",-0.179222102500002
0.346439600250001,9.127612948375,5.88512609393496,0.00055318878778314,0.00126638465296689,-1.40403189994465,"GID4_HUMAN",6,-4.65777406824043,0.00186623739009073,0.00363627252914349,-0.346439600250001,"Non-significant",2.43934357499139,"GID4","GID4_HUMAN",0.346439600250001
-0.489137768750001,7.753314077875,-4.60967032120189,0.00229772127668665,0.00436696564626647,-2.97982471670061,"ADAL_HUMAN",12,4.65718594309272,0.00186761027526457,0.00363810654268664,0.489137768750001,"Non-significant",2.43912458668448,"MAPDA","ADAL_HUMAN",-0.489137768750001
0.118179557500005,15.97171628375,3.98151490901648,0.00504413830266413,0.00876098119784793,-3.83990017746877,"NONO_HUMAN",39,-4.65678200223743,0.00186855385112145,0.00363910360700155,-0.118179557500005,"Non-significant",2.43900557966836,"NONO","NONO_HUMAN",0.118179557500005
0.2696428275,18.32736921375,5.33783281886232,0.000992151392047816,0.0020912338293501,-2.0527546286242,"RIDA_HUMAN",9,-4.65654178984052,0.00186911521664047,0.00363935600856144,-0.2696428275,"Non-significant",2.43897545884321,"RIDA","RIDA_HUMAN",0.2696428275
0.0967445400000013,11.7239615925,3.67109541937324,0.00760326004711119,0.0126033193583285,-4.28471748199982,"RPB2_HUMAN",54,-4.65400412545162,0.00187505690262522,0.00365008190120738,-0.0967445400000013,"Non-significant",2.43769739065493,"POLR2B","RPB2_HUMAN",0.0967445400000013
-0.500627994249996,8.614997863875,-5.27054629278407,0.00106890961550814,0.00223236847104017,-2.13530330120703,"IF4E3_HUMAN",5,4.6504998548594,0.0018832957806552,0.00366499903901742,0.500627994249996,"Up in D8BM",2.4359261348972,"EIF4E3","IF4E3_HUMAN",-0.500627994249996
1.37373459325,7.591131150625,4.52439737305717,0.00254777601654537,0.00479010160083542,-3.09331412591171,"PMS2_HUMAN",15,-4.65037523877682,0.00188358949306246,0.00366499903901742,-1.37373459325,"Up in D1CM",2.4359261348972,"PMS2","PMS2_HUMAN",1.37373459325
0.197806354999997,13.794044495,4.92777696846047,0.00157753372298066,0.00314202073511436,-2.56560987067549,"MTX1_HUMAN",13,-4.64729253455152,0.00189087120543491,0.0036783183453983,-0.197806354999997,"Non-significant",2.43435068682527,"MTX1","MTX1_HUMAN",0.197806354999997
1.0986030125,14.18532764875,4.64195247147406,0.00221021095555695,0.00422350218644062,-2.93713136813791,"DEF1_HUMAN",5,-4.64281779829039,0.00190149588783417,0.00369813309611312,-1.0986030125,"Up in D1CM",2.43201746260159,"DEFA1","DEF1_HUMAN",1.0986030125
-0.396115303250001,9.331812381625,-4.49585917384062,0.00263802875586331,0.00494571716707559,-3.13152710774236,"GAB1_HUMAN",21,4.63857993337337,0.0019116183573028,0.00371696219923997,0.396115303250001,"Non-significant",2.42981185556959,"GAB1","GAB1_HUMAN",-0.396115303250001
-0.338346004999998,11.02467966,-4.68370204542342,0.00210243381473348,0.00403860861996091,-2.8821379372685,"MFR1L_HUMAN",12,4.63770508310996,0.00191371533306751,0.00372018139816099,0.338346004999998,"Non-significant",2.42943588315584,"MTFR1L","MFR1L_HUMAN",-0.338346004999998
0.438758849999999,10.19822979,4.51331520380267,0.00258241416802144,0.00484792183123669,-3.10813949543229,"MIER1_HUMAN",18,-4.63556869924346,0.00191884672386715,0.00372929652651054,-0.438758849999999,"Non-significant",2.42837308333022,"MIER1","MIER1_HUMAN",0.438758849999999
0.960737466499999,7.61968386175,4.52543845156736,0.00254454838383348,0.00478643122680929,-3.0919223041624,"NCOA6_HUMAN",12,-4.63416822308047,0.00192221869603387,0.00373498879411468,-0.960737466499999,"Up in D1CM",2.42771069683692,"NCOA6","NCOA6_HUMAN",0.960737466499999
-1.58564066875,7.863410830625,-4.54665304497007,0.0024797467857451,0.00467183407622831,-3.06359409713062,"CTL3_HUMAN",6,4.63196110937093,0.00192754599260341,0.00374447687754187,1.58564066875,"Up in D8BM",2.42660884687397,"SLC44A3","CTL3_HUMAN",-1.58564066875
0.147557497500001,12.97930538625,4.56682164787609,0.002419819623349,0.00457016795993921,-3.03672214460861,"ARFP1_HUMAN",18,-4.6317332054854,0.00192809700150589,0.00374468424555142,-0.147557497500001,"Non-significant",2.42658479644141,"ARFIP1","ARFP1_HUMAN",0.147557497500001
0.1567535375,12.12282609875,4.55748266117185,0.00244736826627225,0.00461599174679097,-3.04915787454849,"KCC1D_HUMAN",18,-4.62988581360102,0.00193256984724641,0.00375250662115641,-0.1567535375,"Non-significant",2.42567853278778,"CAMK1D","KCC1D_HUMAN",0.1567535375
0.532577990250005,9.827203749875,4.48473035622974,0.0026741713245089,0.00500457151294083,-3.1464601706351,"KIF2A_HUMAN",23,-4.62664657413031,0.00194043999582108,0.00376692048014183,-0.532577990250005,"Up in D1CM",2.42401354767571,"KIF2A","KIF2A_HUMAN",0.532577990250005
-0.510731939999999,11.2793861625,-5.19705960779769,0.00116035144706478,0.00239451339423188,-2.22617368237353,"PGK2_HUMAN",5,4.62605121592828,0.00194189030300045,0.00376886791710587,0.510731939999999,"Up in D8BM",2.42378908247006,"PGK2","PGK2_HUMAN",-0.510731939999999
0.3173649325,10.93619120125,7.59335982908341,0.000111443824266631,0.000326961362597784,0.38607073883893,"DDA1_HUMAN",5,-4.62252826087031,0.00195049659562093,0.00378469977083075,-0.3173649325,"Non-significant",2.42196856610922,"DDA1","DDA1_HUMAN",0.3173649325
0.290735004999997,13.6268051875,5.91005027960301,0.000539150475963303,0.00123895838655798,-1.37542773623968,"BT3L4_HUMAN",7,-4.62133278203908,0.00195342652063888,0.00378865886592836,-0.290735004999997,"Non-significant",2.42151449720973,"BTF3L4","BT3L4_HUMAN",0.290735004999997
-0.668502092000001,9.4944976565,-4.86210465682921,0.00170286001174118,0.00335909362016532,-2.64994334328039,"TBA8_HUMAN",5,4.62121515894496,0.00195371505564176,0.00378865886592836,0.668502092000001,"Up in D8BM",2.42151449720973,"TUBA8","TBA8_HUMAN",-0.668502092000001
-0.332489011999996,10.0695939065,-4.96658773442364,0.00150828250239095,0.00301620716788927,-2.51605822550459,"RN170_HUMAN",9,4.62114572332679,0.00195388540635788,0.00378865886592836,0.332489011999996,"Non-significant",2.42151449720973,"RNF170","RN170_HUMAN",-0.332489011999996
0.68759441375,7.568565606875,4.56386060715634,0.0024285171518262,0.00458453999389542,-3.04066369858238,"PUS7L_HUMAN",10,-4.62048974616901,0.00195549555732485,0.00379090893576153,-0.68759441375,"Up in D1CM",2.4212566479585,"PUS7L","PUS7L_HUMAN",0.68759441375
0.6146473885,8.53259754175,4.55134780240058,0.00246565285450414,0.00464735865621991,-3.05733378191782,"ALKB1_HUMAN",11,-4.61281812076923,0.00197443425060689,0.00382674322795251,-0.6146473885,"Up in D1CM",2.41717067768262,"ALKBH1","ALKB1_HUMAN",0.6146473885
0.296130660000001,11.3185637,5.37897772577462,0.000948239474828064,0.00200771427614312,-2.00258380269988,"RAB7L_HUMAN",8,-4.61218302354787,0.00197601105609903,0.00382891889468017,-0.296130660000001,"Non-significant",2.41692383291215,"RAB29","RAB7L_HUMAN",0.296130660000001
0.637264966999997,7.95153462875,4.59729952878156,0.00233226104734015,0.00442164380747415,-2.99622460031214,"STA5A_HUMAN",9,-4.61125162076489,0.00197832601229559,0.003832523548067,-0.637264966999997,"Up in D1CM",2.41651516804198,"STAT5A","STA5A_HUMAN",0.637264966999997
0.289089919999999,10.5987979175,4.72296751103066,0.00200633339757326,0.00387697941498052,-2.83064367890604,"PTBP2_HUMAN",12,-4.6104707020309,0.00198026923215915,0.00383540656201045,-0.289089919999999,"Non-significant",2.41618859305031,"PTBP2","PTBP2_HUMAN",0.289089919999999
1.3340511295,10.62432122275,4.72330548666061,0.00200552752437657,0.00387639808697975,-2.83020139961592,"CES1P_HUMAN",2,-4.6093098522674,0.00198316171982192,0.00384012638097381,-1.3340511295,"Up in D1CM",2.41565448249279,"CES1P1","CES1P_HUMAN",1.3340511295
0.194493534999998,11.855544925,5.07179934440632,0.00133688181061298,0.00270879249559058,-2.38279927208986,"ERGI2_HUMAN",12,-4.60870855893547,0.00198466177652319,0.00384214839557051,-0.194493534999998,"Non-significant",2.41542586536375,"ERGIC2","ERGI2_HUMAN",0.194493534999998
0.177444222500004,13.90625917875,4.31803053845578,0.00328598608873312,0.00600164176423217,-3.3722494898197,"IMA4_HUMAN",26,-4.60585440678441,0.00199179901063357,0.00385508010577045,-0.177444222500004,"Non-significant",2.4139665931947,"KPNA3","IMA4_HUMAN",0.177444222500004
0.776975274000001,7.52754741925,4.66248733272674,0.0021564581662982,0.00413196139163148,-2.91005131144706,"TRI44_HUMAN",6,-4.60249205625568,0.00200024307716053,0.00387001855788568,-0.776975274000001,"Up in D1CM",2.41228695240537,"TRIM44","TRI44_HUMAN",0.776975274000001
0.176896572499999,15.11947345625,4.11316465489506,0.0042569171694902,0.00754924359807129,-3.65508854887911,"PRKDC_HUMAN",235,-4.60241561481314,0.00200043550322789,0.00387001855788568,-0.176896572499999,"Non-significant",2.41228695240537,"PRKDC","PRKDC_HUMAN",0.176896572499999
0.27927088725,9.017257571125,4.82714418347108,0.00177403323782977,0.00347751771201562,-2.69508792458633,"NHLC1_HUMAN",11,-4.60106332729263,0.00200384296344218,0.00387572105067787,-0.27927088725,"Non-significant",2.41164748820303,"NHLRC1","NHLC1_HUMAN",0.27927088725
-0.264377355000002,10.6492406125,-4.37580418117887,0.00305810553904601,0.00563673115867457,-3.2935510696093,"CTNL1_HUMAN",30,4.59907910926711,0.00200885423240275,0.00388407660250457,0.264377355000002,"Non-significant",2.4107122134404,"CTNNAL1","CTNL1_HUMAN",-0.264377355000002
-0.17284751,14.068220735,-4.31924852463928,0.00328099411353938,0.00599528466768515,-3.37058550322864,"AAKG1_HUMAN",25,4.59898803000594,0.00200908458736741,0.00388407660250457,0.17284751,"Non-significant",2.4107122134404,"PRKAG1","AAKG1_HUMAN",-0.17284751
-0.192902084999997,10.61281991,-4.23120678956093,0.00366421419500908,0.00662214010500247,-3.49140368130865,"PAR10_HUMAN",44,4.59755237468523,0.00201271942003502,0.00389021141744444,0.192902084999997,"Non-significant",2.41002679586337,"PARP10","PAR10_HUMAN",-0.192902084999997
0.195813894250001,8.770934939375,4.65984944256114,0.00216328190698838,0.00414117156676346,-2.9135266213835,"WDR41_HUMAN",15,-4.5934873944762,0.00202305028577276,0.0039092826361253,-0.195813894250001,"Non-significant",2.4079029294981,"WDR41","WDR41_HUMAN",0.195813894250001
-0.3048532025,10.92391574375,-4.57302191047724,0.00240171824123536,0.0045400500236315,-3.02847279187925,"MLX_HUMAN",14,4.59112454860822,0.00202908191173205,0.00392003929268609,0.3048532025,"Non-significant",2.4067095797879,"MLX","MLX_HUMAN",-0.3048532025
-0.354527473499999,8.300243616,-4.39500752412475,0.00298624417069362,0.00552117835375665,-3.26749711483689,"EPG5_HUMAN",38,4.59077577429883,0.00202997388928585,0.00392086386635894,0.354527473499999,"Non-significant",2.40661823628063,"EPG5","EPG5_HUMAN",-0.354527473499999
0.195266724999994,15.963728905,4.46104209450168,0.00275292767676377,0.00513940805923406,-3.17830467261068,"UCRI_HUMAN",19,-4.58815458731953,0.00203669120373774,0.00393293703466332,-0.195266724999994,"Non-significant",2.40528300648046,"UQCRFS1","UCRI_HUMAN",0.195266724999994
-0.7328172925,7.808130443,-4.67041724123597,0.00213608730084512,0.00409951727204543,-2.89960997100162,"TM175_HUMAN",6,4.58712630623164,0.00203933300809449,0.00393604007501228,0.7328172925,"Up in D8BM",2.40494048842462,"TMEM175","TM175_HUMAN",-0.7328172925
-0.188516137499995,13.52189493125,-4.66905747673099,0.00213956524208049,0.00410338917531205,-2.90139974031223,"GET3_HUMAN",15,4.58698739303618,0.0020396901833377,0.00393604007501228,0.188516137499995,"Non-significant",2.40494048842462,"GET3","GET3_HUMAN",-0.188516137499995
0.255241154999997,12.1905061025,5.78753274856261,0.000612215283894676,0.00138496044765116,-1.51680724801483,"LSM12_HUMAN",8,-4.58698395623104,0.00203969902095784,0.00393604007501228,-0.255241154999997,"Non-significant",2.40494048842462,"LSM12","LSM12_HUMAN",0.255241154999997
0.328743937500002,14.36861133625,4.58833761473189,0.00235763994614009,0.00446473761087729,-3.0081190004915,"SC11A_HUMAN",13,-4.5854578216172,0.00204362755794501,0.00394271839915737,-0.328743937500002,"Non-significant",2.4042042404412,"SEC11A","SC11A_HUMAN",0.328743937500002
-0.260465384,9.31233632575,-4.45263053730913,0.00278150368063598,0.00519045705647125,-3.18963167002553,"NDOR1_HUMAN",19,4.57994723379354,0.00205788173394794,0.00396931009964466,0.260465384,"Non-significant",2.4012849708072,"NDOR1","NDOR1_HUMAN",-0.260465384
-0.158928395000002,15.0168058875,-4.29432221868269,0.00338483217335039,0.00616481209791928,-3.40468091903938,"MAT2B_HUMAN",24,4.57746281693154,0.00206434363820414,0.00398086308085625,0.158928395000002,"Non-significant",2.40002275942951,"MAT2B","MAT2B_HUMAN",-0.158928395000002
0.231600285000001,10.22467637,4.83123213085561,0.00176554375313508,0.00346248680669512,-2.68980016812638,"UBQL4_HUMAN",12,-4.57482626082182,0.00207122550437151,0.00399322044289741,-0.231600285000001,"Non-significant",2.39867671422557,"UBQLN4","UBQL4_HUMAN",0.231600285000001
