"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1BM_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1BM"
-0.410670042,6.70342957975,-0.50196677306836,0.630889677634228,0.697961555686955,-8.08260316250082,"LEG7_HUMAN",11,0.51596568718949,0.620738796104614,0.68977316852171,0.410670042,"Non-significant",0.161293703255958,"LGALS7","LEG7_HUMAN",-0.410670042
-0.320978760750002,7.097711622625,-0.504859417119215,0.628956408154362,0.69637114991897,-8.081000209021,"PLLP_HUMAN",2,0.515892247892345,0.620787668336184,0.68977316852171,0.320978760750002,"Non-significant",0.161293703255958,"PLLP","PLLP_HUMAN",-0.320978760750002
0.0402302745000007,8.393385172,0.509548155537885,0.6258293419011,0.693729027207309,-8.07838375432164,"DPS1_HUMAN",12,-0.515503202037708,0.621046603567665,0.689969925065486,-0.0402302745000007,"Non-significant",0.161169839208779,"PDSS1","DPS1_HUMAN",0.0402302745000007
0.1236844025,11.77266931625,0.522746836437644,0.617070980928077,0.686276724929775,-8.07089798740063,"AT5G3_HUMAN",2,-0.515129866399998,0.621295136081822,0.690129119185717,-0.1236844025,"Non-significant",0.161069647663016,"ATP5MC3","AT5G3_HUMAN",0.1236844025
0.0321040149999998,14.7855491625,0.637861716235965,0.543591392586643,0.619933953201572,-7.99821937379578,"UFM1_HUMAN",5,-0.515041985962618,0.621353646399384,0.690129119185717,-0.0321040149999998,"Non-significant",0.161069647663016,"UFM1","UFM1_HUMAN",0.0321040149999998
0.219332099500001,7.280945003,0.502721932830656,0.630384675187243,0.697552321830111,-8.08218551925551,"LGR4_HUMAN",5,-0.514722321215922,0.621566501898946,0.690274577668804,-0.219332099500001,"Non-significant",0.160978121079991,"LGR4","LGR4_HUMAN",0.219332099500001
0.0354893207500009,8.382428050125,0.603683370468194,0.564846243964163,0.639458539022606,-8.02116163110666,"TIE1_HUMAN",5,-0.514474146787716,0.621731780504493,0.690367168735657,-0.0354893207500009,"Non-significant",0.160919870212852,"TIE1","TIE1_HUMAN",0.0354893207500009
-0.315799236,7.34502112875,-0.503502259193565,0.629863064775186,0.69710028531907,-8.08175334342085,"TM2D2_HUMAN",1,0.512576838003847,0.622996108547868,0.691679952443359,0.315799236,"Non-significant",0.160094811670456,"TM2D2","TM2D2_HUMAN",-0.315799236
-0.327328801249996,8.850476682375,-0.497786294773257,0.633689124369262,0.700231466873165,-8.08490460374481,"FHR4_HUMAN",3,0.509867531995737,0.624803869464905,0.693583409924429,0.327328801249996,"Non-significant",0.158901303456361,"CFHR4","FHR4_HUMAN",-0.327328801249996
0.264518499500002,6.978603959,0.498672945568589,0.633094842470064,0.699916833735271,-8.0844179827703,"ZN414_HUMAN",3,-0.509760827237906,0.624875123379536,0.693583409924429,-0.264518499500002,"Non-significant",0.158901303456361,"ZNF414","ZN414_HUMAN",0.264518499500002
-0.0246329309999993,8.5109922885,-0.492569935725452,0.637191258797184,0.703824547294125,-8.08775113955653,"INP4A_HUMAN",23,0.509467240230774,0.625071192999501,0.693709688715312,0.0246329309999993,"Non-significant",0.158822239872368,"INPP4A","INP4A_HUMAN",-0.0246329309999993
-0.0134577724999989,10.40395808125,-0.46917744003887,0.653017635272167,0.717521653493562,-8.10017095956625,"STAG2_HUMAN",36,0.508779992086331,0.625530291514938,0.694036727828388,0.0134577724999989,"Non-significant",0.158617546445512,"STAG2","STAG2_HUMAN",-0.0134577724999989
-0.0105969925000018,12.26772868375,-0.570054675430466,0.586229004629269,0.658843237336015,-8.0426196325573,"LZIC_HUMAN",14,0.508754237400545,0.625547499693254,0.694036727828388,0.0105969925000018,"Non-significant",0.158617546445512,"LZIC","LZIC_HUMAN",-0.0105969925000018
0.0329427749999969,11.124256135,0.951563465856698,0.372598263918502,0.454768428405597,-7.73796967804037,"C1D_HUMAN",3,-0.508656372658272,0.625612890976402,0.694036727828388,-0.0329427749999969,"Non-significant",0.158617546445512,"C1D","C1D_HUMAN",0.0329427749999969
0.0142981999999989,12.285855175,0.531627029011975,0.611215429581647,0.680932441969826,-8.06576179950702,"RT23_HUMAN",14,-0.508296169889429,0.625853602050231,0.694212397905172,-0.0142981999999989,"Non-significant",0.158507634551493,"MRPS23","RT23_HUMAN",0.0142981999999989
-0.212589025499999,6.98043501375,-0.498582754480557,0.633155280250497,0.699916833735271,-8.08446751927385,"MT21A_HUMAN",3,0.508089731035185,0.62599157977879,0.694274082362555,0.212589025499999,"Non-significant",0.15846904689528,"METTL21A","MT21A_HUMAN",-0.212589025499999
0.0573308470000029,8.429840207,0.49751795053762,0.633869040395137,0.700338463952106,-8.08505172006423,"SEN54_HUMAN",12,-0.507614257155176,0.626309433011261,0.694535220477821,-0.0573308470000029,"Non-significant",0.158305725921581,"TSEN54","SEN54_HUMAN",0.0573308470000029
-0.0516171455000016,8.4201414585,-0.494906282554097,0.635621459997873,0.702182606333168,-8.08647966896061,"SSH1_HUMAN",15,0.506894152234625,0.6267909816088,0.694977793209757,0.0516171455000016,"Non-significant",0.158029072302756,"SSH1","SSH1_HUMAN",-0.0516171455000016
-0.3842121365,7.56317907575,-0.492320150914344,0.637359208113487,0.703862029658679,-8.08788674332192,"DPOD3_HUMAN",8,0.505891740822245,0.627461634920717,0.69556042835503,0.3842121365,"Non-significant",0.157665133736468,"POLD3","DPOD3_HUMAN",-0.3842121365
-0.0163261874999989,12.77385437625,-0.484025102025228,0.64294949635444,0.708699006770181,-8.09235345124514,"HGS_HUMAN",24,0.505832102184361,0.627501547309174,0.69556042835503,0.0163261874999989,"Non-significant",0.157665133736468,"HGS","HGS_HUMAN",-0.0163261874999989
0.0121121399999993,12.1624746325,0.477700383024075,0.647228627581818,0.712204974136703,-8.09571142983763,"E2AK2_HUMAN",24,-0.50573876889234,0.627564012058371,0.69556042835503,-0.0121121399999993,"Non-significant",0.157665133736468,"EIF2AK2","E2AK2_HUMAN",0.0121121399999993
0.031005144249999,8.450701117625,0.489493118220567,0.63926162365859,0.705556661754387,-8.08941701020062,"ZN451_HUMAN",24,-0.505557930296617,0.627685050281413,0.695603114491458,-0.031005144249999,"Non-significant",0.157638482156062,"ZNF451","ZN451_HUMAN",0.031005144249999
-0.073387145749999,9.452908039125,-0.530588581150375,0.61189862047207,0.68151340802842,-8.06636655224785,"APOL4_HUMAN",3,0.504505191736047,0.628389906103865,0.696292693381027,0.073387145749999,"Non-significant",0.15720816211431,"APOL4","APOL4_HUMAN",-0.073387145749999
-0.245652675500001,7.64520704725,-0.489823241535577,0.639039321227054,0.705403671899272,-8.0892387397782,"TRI65_HUMAN",11,0.503315941476621,0.629186656376036,0.697083902023345,0.245652675500001,"Non-significant",0.156714946446044,"TRIM65","TRI65_HUMAN",-0.245652675500001
0.0142004475000022,12.59627068125,0.461446670606951,0.658290791201459,0.721457948126004,-8.10415071097287,"IPO4_HUMAN",48,-0.502213382077521,0.629925794456192,0.697811081807233,-0.0142004475000022,"Non-significant",0.15626213788373,"IPO4","IPO4_HUMAN",0.0142004475000022
0.0119946025000051,13.95341670625,0.654960474006361,0.533142695572722,0.610329998775292,-7.98631916768653,"PSMD9_HUMAN",11,-0.501847046181238,0.630171479530476,0.697907038824254,-0.0119946025000051,"Non-significant",0.156202421523469,"PSMD9","PSMD9_HUMAN",0.0119946025000051
-0.450093982999999,9.37575066175,-0.48840441694741,0.639995027389154,0.706088754694133,-8.09000412535105,"CD1D_HUMAN",6,0.501790002266045,0.630209740786456,0.697907038824254,0.450093982999999,"Non-significant",0.156202421523469,"CD1D","CD1D_HUMAN",-0.450093982999999
-0.0325732232500009,8.523202419375,-0.48844469580614,0.63996788585713,0.706088754694133,-8.0899824255264,"CPNE2_HUMAN",19,0.501713863557169,0.630260811428428,0.697907038824254,0.0325732232500009,"Non-significant",0.156202421523469,"CPNE2","CPNE2_HUMAN",-0.0325732232500009
-0.0169472724999977,10.36708259625,-0.499795070371355,0.63234314818148,0.699294200475163,-8.08380096921445,"SNF5_HUMAN",16,0.501293359926776,0.630542906096196,0.698127696766694,0.0169472724999977,"Non-significant",0.156065131920073,"SMARCB1","SNF5_HUMAN",-0.0169472724999977
-0.0106053399999997,12.258872985,-0.441744017817045,0.671823792460997,0.733048899243203,-8.11401138355394,"NUP93_HUMAN",49,0.501137031148901,0.630647795816296,0.698152123842338,0.0106053399999997,"Non-significant",0.156049936478578,"NUP93","NUP93_HUMAN",-0.0106053399999997
-0.0231773842499976,9.977003694125,-0.487869820404599,0.640355316076772,0.706301355562826,-8.0902919753196,"PCID2_HUMAN",19,0.5006851424923,0.630951043856013,0.698396106193346,0.0231773842499976,"Non-significant",0.155898190641916,"PCID2","PCID2_HUMAN",-0.0231773842499976
-0.345574021250002,8.557247459875,-0.488458946210319,0.639958283496783,0.706088754694133,-8.08997474786572,"CRUM3_HUMAN",2,0.499715641110927,0.631601899119166,0.699024738402764,0.345574021250002,"Non-significant",0.155507454352031,"CRB3","CRUM3_HUMAN",-0.345574021250002
0.0612287499999979,10.947778225,0.523830646606931,0.616354711947303,0.685570581552364,-8.07027541335493,"DYH8_HUMAN",4,-0.499564465353438,0.631703419113648,0.699045309138629,-0.0612287499999979,"Non-significant",0.155494674224037,"DNAH8","DYH8_HUMAN",0.0612287499999979
0.1602028605,7.64112609625,0.48694010945124,0.640982137215381,0.70680774916123,-8.09079186989449,"ITBP1_HUMAN",8,-0.499179814077697,0.631961764288947,0.699239395010703,-0.1602028605,"Non-significant",0.155374111618227,"ITGB1BP1","ITBP1_HUMAN",0.1602028605
0.0337491032500026,9.497217655125,0.491456377313327,0.637940164366301,0.704374855310918,-8.08835517557567,"ZN346_HUMAN",13,-0.497273912174951,0.633242636559799,0.700564665121741,-0.0337491032500026,"Non-significant",0.154551771285586,"ZNF346","ZN346_HUMAN",0.0337491032500026
0.0937613250000009,7.72257667775,0.50580201125804,0.628327105484312,0.695857203012385,-8.08047602042286,"SYPL2_HUMAN",3,-0.497138157127942,0.633333922395365,0.700573704969886,-0.0937613250000009,"Non-significant",0.154546167333471,"SYPL2","SYPL2_HUMAN",0.0937613250000009
0.312808752000002,9.347711444,0.48343513700831,0.643348041644914,0.709045586169584,-8.09266843015914,"AQP11_HUMAN",4,-0.495707072954034,0.634296638042254,0.701546563713182,-0.312808752000002,"Non-significant",0.153943498274156,"AQP11","AQP11_HUMAN",0.312808752000002
-0.24846053125,7.883368253875,-0.481952609445199,0.644350103149358,0.709778753194712,-8.09345835543938,"RHG07_HUMAN",15,0.49541590056664,0.634492606697844,0.701671238763595,0.24846053125,"Non-significant",0.153866324671494,"DLC1","RHG07_HUMAN",-0.24846053125
-0.101958274500001,6.43674063675,-0.484317847855024,0.642751781323079,0.708573733294825,-8.09219702245636,"S2535_HUMAN",8,0.494446762771355,0.635145091932166,0.70230066639069,0.101958274500001,"Non-significant",0.153476919495344,"SLC25A35","S2535_HUMAN",-0.101958274500001
0.0376355649999969,8.6468747855,0.479437746986889,0.646051743304207,0.711327190417689,-8.09479313515565,"SYNJ2_HUMAN",23,-0.494109062421413,0.635372533963498,0.702460006397996,-0.0376355649999969,"Non-significant",0.153378396682801,"SYNJ2","SYNJ2_HUMAN",0.0376355649999969
0.257725238749999,7.452404618375,0.482315728336656,0.644104592681038,0.709601047145271,-8.09326508730252,"SLPI_HUMAN",3,-0.493080717681215,0.63606538322009,0.703133785595035,-0.257725238749999,"Non-significant",0.152962033703148,"SLPI","SLPI_HUMAN",0.257725238749999
-0.0167870550000018,14.778487205,-0.482611601066798,0.643904583529546,0.709566183105052,-8.09310750980219,"GHC1_HUMAN",18,0.491731812499459,0.636974795489902,0.703989696643246,0.0167870550000018,"Non-significant",0.152433696999547,"SLC25A22","GHC1_HUMAN",-0.0167870550000018
-0.61699437725,9.162972330375,-0.479376276764164,0.646093364555442,0.711327190417689,-8.09482567895265,"LY6E_HUMAN",1,0.491684517502272,0.637006693118761,0.703989696643246,0.61699437725,"Non-significant",0.152433696999547,"LY6E","LY6E_HUMAN",-0.61699437725
-0.1552022695,7.32233828325,-0.478360912563404,0.646781059765552,0.711991322027405,-8.09536267099976,"DOCK2_HUMAN",14,0.491536300703521,0.637106661703327,0.704007872508829,0.1552022695,"Non-significant",0.152422484369214,"DOCK2","DOCK2_HUMAN",-0.1552022695
0.0306723117499992,8.604705214375,0.497896285799558,0.633615386641081,0.700231466873165,-8.08484428118768,"PANK3_HUMAN",10,-0.489575378053286,0.638430007939019,0.705377708338969,-0.0306723117499992,"Non-significant",0.151578269219636,"PANK3","PANK3_HUMAN",0.0306723117499992
0.227946401000001,6.451644838,0.476962226493321,0.64772897935282,0.712569507565247,-8.09610064098144,"S12A9_HUMAN",6,-0.489146219784692,0.638719815566585,0.70560541617441,-0.227946401000001,"Non-significant",0.151438094251475,"SLC12A9","S12A9_HUMAN",0.227946401000001
0.235182046750001,7.807108521375,0.477243029188561,0.647538617183679,0.712453074564839,-8.09595264738574,"NAA60_HUMAN",4,-0.488427911932888,0.639205033426793,0.706048909285079,-0.235182046750001,"Non-significant",0.151165213541816,"NAA60","NAA60_HUMAN",0.235182046750001
-0.172783374750002,7.373795390125,-0.475751539980393,0.648550052313702,0.713379667356414,-8.09673778288754,"CABL1_HUMAN",8,0.487961563831017,0.639520152294405,0.706304423963514,0.172783374750002,"Non-significant",0.15100807352099,"CABLES1","CABL1_HUMAN",-0.172783374750002
-0.038808584249999,8.931174874375,-0.579814495783939,0.579976045123027,0.652860321092681,-8.03650707135173,"AP4S1_HUMAN",4,0.487608032108307,0.639759091831133,0.7064651414016,0.038808584249999,"Non-significant",0.150909262365203,"AP4S1","AP4S1_HUMAN",-0.038808584249999
-0.0388221737500007,8.552244424875,-0.497984143549578,0.633556490207867,0.700231466873165,-8.08479608829165,"IL18R_HUMAN",8,0.487498247665933,0.639833300446057,0.7064651414016,0.0388221737500007,"Non-significant",0.150909262365203,"IL18R1","IL18R_HUMAN",-0.0388221737500007
0.00704383749999948,16.02684354875,0.425228789793749,0.683268896405955,0.742844515388339,-8.12196288957398,"HGD_HUMAN",27,-0.487108491503041,0.640096790725223,0.706663503473858,-0.00704383749999948,"Non-significant",0.150787337791274,"HGD","HGD_HUMAN",0.00704383749999948
0.036820411499999,8.35636568075,0.471317981593759,0.651561296048315,0.716411448524817,-8.0990580350869,"PTPRS_HUMAN",25,-0.486262804180269,0.640668697113762,0.707143231766227,-0.036820411499999,"Non-significant",0.150492611004378,"PTPRS","PTPRS_HUMAN",0.036820411499999
0.0603926177500007,8.614513278125,0.52821696276249,0.613460447850024,0.682897905437868,-8.06774359667791,"CR032_HUMAN",3,-0.486217831835935,0.640699117451498,0.707143231766227,-0.0603926177500007,"Non-significant",0.150492611004378,"C18orf32","CR032_HUMAN",0.0603926177500007
-0.0146956424999996,13.90576243375,-0.555611455224168,0.595552288413941,0.667087876653033,-8.05149142913645,"ST1A3_HUMAN;ST1A4_HUMAN",11,0.485607054555661,0.641112333728351,0.707506658941643,0.0146956424999996,"Non-significant",0.150269468272928,"SULT1A3;SULT1A4","ST1A3_HUMAN;ST1A4_HUMAN",-0.0146956424999996
0.00851201999999773,16.8089911925,0.443940276228478,0.670308679966021,0.731869412361864,-8.1129323457871,"IPYR_HUMAN",25,-0.485465966080045,0.641207805114292,0.707519385954755,-0.00851201999999773,"Non-significant",0.15026165601875,"PPA1","IPYR_HUMAN",0.00851201999999773
-0.0442615750000011,7.599535644,-0.469437046907171,0.652840922704281,0.717483503529477,-8.10003623669483,"ITPR1_HUMAN",33,0.484692772312611,0.641731135431619,0.70800415452266,0.0442615750000011,"Non-significant",0.149964193890779,"ITPR1","ITPR1_HUMAN",-0.0442615750000011
-0.0221312074999958,10.91752040375,-0.51433092988694,0.622648021347428,0.69111142638102,-8.07569167344912,"RM21_HUMAN",10,0.484517286846602,0.641849941457101,0.708042554186874,0.0221312074999958,"Non-significant",0.149940639918757,"MRPL21","RM21_HUMAN",-0.0221312074999958
0.0114805675000014,14.56106483875,0.465630797098754,0.655434191846042,0.719262440186211,-8.10200447104729,"NIT1_HUMAN",21,-0.484259699410287,0.642024351729531,0.708137119734762,-0.0114805675000014,"Non-significant",0.149882639798513,"NIT1","NIT1_HUMAN",0.0114805675000014
-0.259773373500002,7.510318935,-0.472636244703423,0.650665210317945,0.715612872882302,-8.0983702675987,"T161B_HUMAN",4,0.484142535444847,0.642103690370481,0.708137119734762,0.259773373500002,"Non-significant",0.149882639798513,"TMEM161B","T161B_HUMAN",-0.259773373500002
-0.35674273975,7.282046973625,-0.470496208219536,0.652120206083298,0.716932466033144,-8.09948585976943,"PERE_HUMAN",14,0.483666893794806,0.642425826211894,0.708399697689699,0.35674273975,"Non-significant",0.149721632817541,"EPX","PERE_HUMAN",-0.35674273975
-0.0444291830000019,8.12207776325,-0.47956590763384,0.645964970582887,0.711327190417689,-8.09472527128642,"CHK2_HUMAN",10,0.483182453655401,0.642754004702365,0.708668869278775,0.0444291830000019,"Non-significant",0.14955664470059,"CHEK2","CHK2_HUMAN",-0.0444291830000019
0.267511487,6.6001697185,0.470052877172389,0.65242182670287,0.717170523901734,-8.0997163717603,"RGL3_HUMAN",8,-0.482792596497147,0.643018170347317,0.708867402283224,-0.267511487,"Non-significant",0.149434994495793,"RGL3","RGL3_HUMAN",0.267511487
0.3802130225,9.11728823175,0.468663013824415,0.653367871932169,0.717648917450645,-8.10043771392323,"CASPE_HUMAN",16,-0.48180840998171,0.64368529426884,0.709433088895818,-0.3802130225,"Non-significant",0.149088559323711,"CASP14","CASPE_HUMAN",0.3802130225
-0.0352437495000011,9.56050574775,-0.524108469625152,0.616171176020498,0.685547365717631,-8.07011563106201,"ASF1A_HUMAN",6,0.48167332641167,0.643776886877908,0.709433088895818,0.0352437495000011,"Non-significant",0.149088559323711,"ASF1A","ASF1A_HUMAN",-0.0352437495000011
0.018114565000003,11.72344017,0.453456763047062,0.663762641684976,0.725944635625102,-8.10819840051001,"PB1_HUMAN",47,-0.481663122938774,0.643783805548002,0.709433088895818,-0.018114565000003,"Non-significant",0.149088559323711,"PBRM1","PB1_HUMAN",0.018114565000003
-0.00871944250000212,14.69503045125,-0.567941537452021,0.587587884088236,0.660039465344494,-8.04393062595114,"NP1L4_HUMAN",14,0.480047307631726,0.644879912933315,0.710548076616329,0.00871944250000212,"Non-significant",0.148406531807166,"NAP1L4","NP1L4_HUMAN",-0.00871944250000212
0.439900398499999,7.834526062,0.467191066755047,0.654370533307933,0.718282227536472,-8.10119946846734,"ACTBM_HUMAN",2,-0.478980482567747,0.645604119032231,0.711253054414151,-0.439900398499999,"Non-significant",0.147975855553128,"POTEKP","ACTBM_HUMAN",0.439900398499999
0.0178325174999987,12.11579859375,0.608429287819267,0.561865767978776,0.637154117892251,-8.01804380847225,"SRP19_HUMAN",8,-0.475813312926281,0.6477565238187,0.713531068905884,-0.0178325174999987,"Non-significant",0.146587111882734,"SRP19","SRP19_HUMAN",0.0178325174999987
-0.0275712017499998,9.477762699125,-0.456930826021813,0.661380723336408,0.723997158052284,-8.10644662861049,"KIF3A_HUMAN",30,0.474085615381285,0.648932171562598,0.714731021339746,0.0275712017499998,"Non-significant",0.145857367885823,"KIF3A","KIF3A_HUMAN",-0.0275712017499998
0.154968500499998,7.8600298165,0.467755674167187,0.653985843495667,0.718046981219875,-8.1009075420412,"F219A_HUMAN",3,-0.473963289307036,0.649015451101484,0.714731021339746,-0.154968500499998,"Non-significant",0.145857367885823,"FAM219A","F219A_HUMAN",0.154968500499998
-0.0477440349999974,15.3205624825,-0.516899239591567,0.620943223079792,0.689855071482742,-8.07423641631177,"TYB4_HUMAN",4,0.473487915617688,0.649339135740288,0.714939813796825,0.0477440349999974,"Non-significant",0.145730517130546,"TMSB4X","TYB4_HUMAN",-0.0477440349999974
-0.0425310134999997,8.35265111925,-0.509912010130996,0.625587018637727,0.693593762320534,-8.07817977255957,"CD36_HUMAN",5,0.47342341691048,0.649383059454466,0.714939813796825,0.0425310134999997,"Non-significant",0.145730517130546,"CD36","CD36_HUMAN",-0.0425310134999997
-0.0223987099999974,14.8453520525,-0.453190477261447,0.663945387058902,0.726050294177411,-8.10833215278199,"RBMX_HUMAN",33,0.47331116981567,0.649459503409929,0.714939813796825,0.0223987099999974,"Non-significant",0.145730517130546,"RBMX","RBMX_HUMAN",-0.0223987099999974
0.0173788049999981,12.3712117675,0.466181390652247,0.655058746380582,0.718944032974209,-8.10172068802872,"DFFA_HUMAN",17,-0.472784579159941,0.649818188584146,0.715173932226795,-0.0173788049999981,"Non-significant",0.145588323765243,"DFFA","DFFA_HUMAN",0.0173788049999981
0.0450904360000024,9.96874034375,0.660318130469477,0.529894425080356,0.607684368571744,-7.98253298879762,"RAC2_HUMAN",2,-0.472749812924409,0.649841872929769,0.715173932226795,-0.0450904360000024,"Non-significant",0.145588323765243,"RAC2","RAC2_HUMAN",0.0450904360000024
-0.172573328,6.72806215275,-0.46312105794731,0.657146912266752,0.720579071613952,-8.10329402553676,"NSMA2_HUMAN",4,0.4723785260039,0.650094837231284,0.715358927287532,0.172573328,"Non-significant",0.14547599871941,"SMPD3","NSMA2_HUMAN",-0.172573328
0.16042649725,8.131972372625,0.465172004108447,0.655747120629607,0.719512168678334,-8.10224069791273,"CBLN1_HUMAN",3,-0.471866825987317,0.650443547465129,0.715649218324445,-0.16042649725,"Non-significant",0.145299798747952,"CBLN1","CBLN1_HUMAN",0.16042649725
-0.188804269000002,8.10369437925,-0.458737700372219,0.660143531562813,0.723206372178705,-8.10553054216557,"ASND1_HUMAN",8,0.47075707133981,0.651200134738097,0.716388140917178,0.188804269000002,"Non-significant",0.144851612070437,"ASNSD1","ASND1_HUMAN",-0.188804269000002
0.140139341250002,7.195081234125,0.477894879872275,0.647096822353479,0.712152907118093,-8.09560878265853,"COA8_HUMAN",1,-0.470392382890849,0.651448860093827,0.716568242428666,-0.140139341250002,"Non-significant",0.144742443230488,"COA8","COA8_HUMAN",0.140139341250002
-0.163865566,6.708005786,-0.459177868873513,0.659842314045983,0.722970345131105,-8.10530686034765,"T120B_HUMAN",5,0.469188377708818,0.652270350905248,0.717378234313718,0.163865566,"Non-significant",0.144251804215455,"TMEM120B","T120B_HUMAN",-0.163865566
-0.456753372750004,8.869038045375,-0.45670477768755,0.661535581522516,0.724072642079378,-8.10656099539315,"MAX_HUMAN",4,0.469016395599421,0.652387735762542,0.717413727950745,0.456753372750004,"Non-significant",0.144230317210911,"MAX","MAX_HUMAN",-0.456753372750004
0.00920629500000025,11.5721907625,0.492271084004575,0.637392202204852,0.703862029658679,-8.08791337333284,"GIPC1_HUMAN",16,-0.468578020124499,0.652686992189316,0.717593817277102,-0.00920629500000025,"Non-significant",0.144121311789501,"GIPC1","GIPC1_HUMAN",0.00920629500000025
0.049687623999997,9.073779702,0.457311489018271,0.661119983857772,0.723899758890252,-8.10625391558909,"SP130_HUMAN",15,-0.468527081547339,0.652721769731112,0.717593817277102,-0.049687623999997,"Non-significant",0.144121311789501,"SAP130","SP130_HUMAN",0.049687623999997
0.0300493225000018,10.50508022375,0.898449477330069,0.398406365754945,0.47884888877063,-7.78794915284335,"TM50A_HUMAN",3,-0.468218083531026,0.652932753029881,0.717659117331389,-0.0300493225000018,"Non-significant",0.144081793384653,"TMEM50A","TM50A_HUMAN",0.0300493225000018
-0.0409784349999924,16.7581629775,-0.480837659461239,0.64510423515291,0.710516607618434,-8.09405092972925,"MIF_HUMAN",7,0.468190703257914,0.652951449853413,0.717659117331389,0.0409784349999924,"Non-significant",0.144081793384653,"MIF","MIF_HUMAN",-0.0409784349999924
0.0165414849999959,12.78981948,0.627198138232486,0.550170404380472,0.625659246967485,-8.0054987753126,"LIN7C_HUMAN",8,-0.467872495587703,0.653168759686644,0.717804364458764,-0.0165414849999959,"Non-significant",0.143993905358317,"LIN7C","LIN7C_HUMAN",0.0165414849999959
0.0212936399999961,16.258708,0.469384350152681,0.652876791086853,0.717483503529477,-8.10006358931778,"RS16_HUMAN",13,-0.465601245336009,0.65472087173653,0.719416272698111,-0.0212936399999961,"Non-significant",0.143019742965843,"RPS16","RS16_HUMAN",0.0212936399999961
-0.0175180400000006,10.9440836925,-0.44305115544675,0.670921852383221,0.732349170388263,-8.11336978728787,"COG6_HUMAN",30,0.465431156799974,0.65483717860639,0.719424503485569,0.0175180400000006,"Non-significant",0.143014774263768,"COG6","COG6_HUMAN",-0.0175180400000006
-0.166347623,7.17224842325,-0.458144003304143,0.660549918998763,0.723504046068441,-8.10583192284326,"CDN2A_HUMAN",3,0.465340660086349,0.654899064568131,0.719424503485569,0.166347623,"Non-significant",0.143014774263768,"CDKN2A","CDN2A_HUMAN",-0.166347623
0.0142011674999996,14.38108515625,0.460655720670951,0.658831479429356,0.721956648480244,-8.10455437734874,"ORNT1_HUMAN",17,-0.464301034252301,0.655610216041064,0.72000280253071,-0.0142011674999996,"Non-significant",0.142665813122545,"SLC25A15","ORNT1_HUMAN",0.0142011674999996
-0.0734016894999989,8.1117568015,-0.456991020587502,0.661339489032473,0.723997158052284,-8.1064161648059,"BST1_HUMAN",8,0.464234797075026,0.655655538114885,0.72000280253071,0.0734016894999989,"Non-significant",0.142665813122545,"BST1","BST1_HUMAN",-0.0734016894999989
0.0212542982499997,10.023573041125,0.467832729362955,0.653933351398469,0.718046981219875,-8.10086767546892,"ERAL1_HUMAN",13,-0.464108941840026,0.655741657431449,0.72000280253071,-0.0212542982499997,"Non-significant",0.142665813122545,"ERAL1","ERAL1_HUMAN",0.0212542982499997
-0.0131866949999981,11.323491455,-0.42575379032075,0.682903674096482,0.742639023217552,-8.1217145455831,"PRP16_HUMAN",52,0.464071652410974,0.655767174638541,0.72000280253071,0.0131866949999981,"Non-significant",0.142665813122545,"DHX38","PRP16_HUMAN",-0.0131866949999981
0.0193133350000032,14.91423869,0.610816636726693,0.560370012956941,0.635714514026118,-8.01646712958149,"GFRP_HUMAN",7,-0.463660535109839,0.656048535009886,0.720217908517626,-0.0193133350000032,"Non-significant",0.142536083917681,"GCHFR","GFRP_HUMAN",0.0193133350000032
0.0167362700000044,11.811582925,0.477981516591224,0.647038115362571,0.712152907118093,-8.09556304686429,"RT25_HUMAN",13,-0.463389823350017,0.656233836937516,0.720327518107348,-0.0167362700000044,"Non-significant",0.142469993894844,"MRPS25","RT25_HUMAN",0.0167362700000044
-0.0248146025000011,16.06738090625,-0.64763188378117,0.537605804089099,0.614354571945095,-7.99145388738752,"DYL1_HUMAN",5,0.46257560169825,0.656791325167532,0.720845583312125,0.0248146025000011,"Non-significant",0.14215775816248,"DYNLL1","DYL1_HUMAN",-0.0248146025000011
0.0698866855000002,9.79222869925,0.504198991826545,0.629397523452004,0.696676523332494,-8.08136693781524,"NDUC1_HUMAN",2,-0.462203500210408,0.657046175851929,0.721031404277557,-0.0698866855000002,"Non-significant",0.142045819320194,"NDUFC1","NDUC1_HUMAN",0.0698866855000002
-0.0683917997500014,9.309942245375,-0.452897816517869,0.664146261124772,0.726164252029176,-8.10847906736577,"PNO1_HUMAN",10,0.462051640523501,0.657150197769414,0.721051681462952,0.0683917997500014,"Non-significant",0.142033606057569,"PNO1","PNO1_HUMAN",-0.0683917997500014
0.0556151870000008,9.72696983825,0.505852873389246,0.628293157867289,0.695857203012385,-8.08044770947573,"NFYB_HUMAN",3,-0.461915359821338,0.657243555132339,0.721060253313872,-0.0556151870000008,"Non-significant",0.142028443202364,"NFYB","NFYB_HUMAN",0.0556151870000008
0.0180380324999998,11.88917076625,0.438951652077828,0.673752493353732,0.734867982204789,-8.11537597832969,"RIC8A_HUMAN",33,-0.461747939452908,0.657358253192977,0.721092232712598,-0.0180380324999998,"Non-significant",0.14200918244244,"RIC8A","RIC8A_HUMAN",0.0180380324999998
