"logFC","AveExpr","t","P.Value","adj.P.Val","B","gene","count","sca.t","sca.P.Value","sca.adj.pval","D1C_vs_D2BM","Diff_Abund","negLog10_sca_adjPval","Genes","Protein.Names","D2BM_vs_D1C"
0.0826070299999984,13.626690985,1.52559508207147,0.170062287951542,0.229794008519324,-7.25133294086591,"JUPI1_HUMAN",10,-1.45790377036739,0.184915239920053,0.247680050418898,-0.0826070299999984,"Non-significant",0.606108972590197,"JPT1","JUPI1_HUMAN",0.0826070299999984
0.0773422699999973,12.6836162825,1.79963988955228,0.114062062168864,0.16259582648763,-6.87750065330415,"NDUAB_HUMAN",7,-1.45526222237248,0.18562281530031,0.248588292050574,-0.0773422699999973,"Non-significant",0.604519329505987,"NDUFA11","NDUAB_HUMAN",0.0773422699999973
-0.0232656024999969,16.01168882875,-1.25806469435926,0.247903968027303,0.317062395547646,-7.58459897705973,"HGD_HUMAN",27,1.45495706184108,0.185704712052885,0.248626975694273,0.0232656024999969,"Non-significant",0.604451752767612,"HGD","HGD_HUMAN",-0.0232656024999969
0.107239961749999,6.698530912375,1.39591503818287,0.20456408592411,0.268633392551171,-7.41746529201385,"APC_HUMAN",42,-1.45493477717215,0.185710693910445,0.248626975694273,-0.107239961749999,"Non-significant",0.604451752767612,"APC","APC_HUMAN",0.107239961749999
0.0969452825000019,15.65146994625,1.46710754290916,0.184914810001633,0.246738472930784,-7.32724479018973,"TMED2_HUMAN",11,-1.45349827645504,0.186096655089043,0.249104129862719,-0.0969452825000019,"Non-significant",0.603619072296002,"TMED2","TMED2_HUMAN",0.0969452825000019
0.111021042249998,8.709656953875,1.41320123465504,0.199629145545875,0.263452961923623,-7.39578916195365,"SIPA1_HUMAN",18,-1.45325991452332,0.18616076759509,0.249150382670533,-0.111021042249998,"Non-significant",0.603538441458715,"SIPA1","SIPA1_HUMAN",0.111021042249998
0.140877485000001,10.454576135,1.6909791750689,0.133793185048908,0.186867068231524,-7.02894964179322,"RPB11_HUMAN",4,-1.45186948797479,0.186535144496517,0.249611800755857,-0.140877485000001,"Non-significant",0.602734886609794,"POLR2J","RPB11_HUMAN",0.140877485000001
-1.10772895825,7.382251501125,-1.40776162743148,0.201170537725538,0.265030706859731,-7.40262648442643,"ADAL_HUMAN",12,1.45123942825987,0.186705010713817,0.249798163115304,1.10772895825,"Non-significant",0.602410759524014,"MAPDA","ADAL_HUMAN",-1.10772895825
-0.168079139999998,12.7680097825,-1.93967118046604,0.0927196428779697,0.136037227122438,-6.67727568728107,"TM14C_HUMAN",2,1.45113312353164,0.186733684397857,0.249798163115304,0.168079139999998,"Non-significant",0.602410759524014,"TMEM14C","TM14C_HUMAN",-0.168079139999998
-0.100305317499997,10.57787573375,-1.69350108995043,0.13330067767227,0.186271785825525,-7.02547878220695,"COX16_HUMAN",6,1.45010892410205,0.187010143621209,0.25012829269806,0.100305317499997,"Non-significant",0.601837181249542,"COX16","COX16_HUMAN",-0.100305317499997
1.48310101025,7.321333825625,1.41256953135333,0.199807607003096,0.263564682226776,-7.39658394538882,"MLP3A_HUMAN",1,-1.44972374279871,0.187114208722789,0.250227774920575,-1.48310101025,"Non-significant",0.601664485908559,"MAP1LC3A","MLP3A_HUMAN",1.48310101025
-0.803791046250002,8.998331785375,-1.41179144833696,0.200027617083831,0.263813610452137,-7.39756262268748,"RN146_HUMAN",4,1.44887426991016,0.1873438944294,0.25046042219693,0.803791046250002,"Non-significant",0.601260891670853,"RNF146","RN146_HUMAN",-0.803791046250002
0.0417401749999957,13.9174815425,1.50480037799044,0.17521407103648,0.235960921036346,-7.27849975701642,"GHC2_HUMAN",15,-1.44886055455018,0.187347604929606,0.25046042219693,-0.0417401749999957,"Non-significant",0.601260891670853,"SLC25A18","GHC2_HUMAN",0.0417401749999957
0.903857231249999,6.683284997875,1.40366269983944,0.202339009561755,0.266250869395782,-7.40776878114799,"NEXN_HUMAN",14,-1.44706733834801,0.18783329804293,0.251069912655226,-0.903857231249999,"Non-significant",0.600205328508572,"NEXN","NEXN_HUMAN",0.903857231249999
0.0585105400000003,10.3699430225,1.3956584170509,0.204638155602215,0.268633392551171,-7.41778593996569,"BPL1_HUMAN",21,-1.44536800553833,0.188294595793194,0.251646606618175,-0.0585105400000003,"Non-significant",0.599208921563039,"HLCS","BPL1_HUMAN",0.0585105400000003
-0.553729534249999,7.512132167625,-1.4085834463742,0.20093698668534,0.264764399057485,-7.40159445275485,"ODC_HUMAN",6,1.44504708448384,0.188381825401719,0.251723273036001,0.553729534249999,"Non-significant",0.599076629966691,"SLC25A21","ODC_HUMAN",-0.553729534249999
0.0880928042499995,9.928341627625,1.40702831231006,0.20137914073548,0.265222621446775,-7.40354708628774,"UBR7_HUMAN",18,-1.44468894573138,0.188479213565405,0.251813487263084,-0.0880928042499995,"Non-significant",0.598921012563872,"UBR7","UBR7_HUMAN",0.0880928042499995
-3.35976541325,10.017427743625,-1.40094188526533,0.203117950460881,0.267053689663822,-7.41117747051708,"TASP1_HUMAN",6,1.44433253377467,0.188576176584887,0.251903104981619,3.35976541325,"Non-significant",0.598766479313826,"TASP1","TASP1_HUMAN",-3.35976541325
-0.95418262475,7.007508873875,-1.4066013846714,0.201500675534583,0.265341227008436,-7.40408292508384,"CXCL9_HUMAN",3,1.44338945042259,0.188832959310177,0.252206150217949,0.95418262475,"Non-significant",0.598244327068447,"CXCL9","CXCL9_HUMAN",-0.95418262475
0.0705101475000021,10.58458745375,1.62131153819183,0.148093098205557,0.203800281595859,-7.1239267055148,"GOGA7_HUMAN",9,-1.44301497577307,0.188935007407385,0.252302467908246,-0.0705101475000021,"Non-significant",0.598078501390109,"GOLGA7","GOGA7_HUMAN",0.0705101475000021
0.0810072400000017,13.821998475,1.48086444214103,0.181319376521875,0.242747939120534,-7.30952990238658,"ACYP2_HUMAN",11,-1.44191976373393,0.189233744901851,0.252661371103707,-0.0810072400000017,"Non-significant",0.597461151427476,"ACYP2","ACYP2_HUMAN",0.0810072400000017
0.0499761050000025,11.170997025,1.46237351280673,0.186166864578898,0.247909164755313,-7.33332034801607,"S20A2_HUMAN",15,-1.43982191971192,0.189807138719258,0.253386818540485,-0.0499761050000025,"Non-significant",0.596215981339037,"SLC20A2","S20A2_HUMAN",0.0499761050000025
1.368701458,9.4744305605,1.39572477405955,0.204619000410859,0.268633392551171,-7.41770303015183,"SPB12_HUMAN",15,-1.4390667728355,0.190013916710413,0.25362269262899,-1.368701458,"Non-significant",0.595811891000709,"SERPINB12","SPB12_HUMAN",1.368701458
-0.138691186750002,9.360472798375,-1.68003354281795,0.135950683702332,0.189566304867983,-7.04398810800848,"SENP8_HUMAN",4,1.43840593827395,0.190195033667023,0.25382424616519,0.138691186750002,"Non-significant",0.595466894956824,"SENP8","SENP8_HUMAN",-0.138691186750002
-0.128407477749999,9.856800079375,-1.50015714211971,0.176383628905407,0.237346361437368,-7.2845395039266,"LEGL_HUMAN",7,1.43756791979218,0.190424932284044,0.254090827010006,0.128407477749999,"Non-significant",0.595011013229227,"LGALSL","LEGL_HUMAN",-0.128407477749999
0.169381380249996,8.389449477125,1.39938047485006,0.20356616685124,0.267559522904897,-7.41313193671171,"SMAL1_HUMAN",15,-1.43738774909616,0.19047439178098,0.254116595175986,-0.169381380249996,"Non-significant",0.594966972265578,"SMARCAL1","SMAL1_HUMAN",0.169381380249996
0.0437779425000002,13.20918321625,1.33526820409104,0.222740806109939,0.288932326054275,-7.49228492355769,"TOIP1_HUMAN",30,-1.43649421599338,0.190719848173506,0.254403798109587,-0.0437779425000002,"Non-significant",0.5944764091961,"TOR1AIP1","TOIP1_HUMAN",0.0437779425000002
0.0643720650000006,11.605886935,1.66655589022089,0.138652188546238,0.192791042107595,-7.06244704649288,"RM49_HUMAN",9,-1.43512226155856,0.191097274580539,0.254866918898634,-0.0643720650000006,"Non-significant",0.593686531231929,"MRPL49","RM49_HUMAN",0.0643720650000006
-0.0218126749999996,15.5633550875,-1.15994692140186,0.283342399953631,0.355295014758874,-7.69677144649222,"PRS7_HUMAN",35,1.4343726013182,0.191303786785109,0.255064316270417,0.0218126749999996,"Non-significant",0.593350295333137,"PSMC2","PRS7_HUMAN",-0.0218126749999996
-0.364068984999999,8.03169703475,-1.46520375127859,0.18541740921657,0.247225092490689,-7.32968934731796,"ZDHC4_HUMAN",2,1.43436528838503,0.191305802285155,0.255064316270417,0.364068984999999,"Non-significant",0.593350295333137,"ZDHHC4","ZDHC4_HUMAN",-0.364068984999999
1.087835908,8.00786560775,1.39348787536038,0.205265599737562,0.269331217339339,-7.42049668197461,"CAH5B_HUMAN",4,-1.43324005378748,0.191616149894884,0.255437692149925,-1.087835908,"Non-significant",0.592715018251419,"CA5B","CAH5B_HUMAN",1.087835908
0.0352680650000039,14.5490583175,1.34984554844307,0.218247023437083,0.284021022163219,-7.47447975524253,"GNL1_HUMAN",23,-1.43197596911978,0.191965325508301,0.255862702199473,-0.0352680650000039,"Non-significant",0.591993017784283,"GNL1","GNL1_HUMAN",0.0352680650000039
0.135399820000002,11.6559000025,1.42309043364905,0.196853812411625,0.260156912012792,-7.38332099049693,"TACAN_HUMAN",10,-1.42983677238586,0.192557516086547,0.256611431319131,-0.135399820000002,"Non-significant",0.59072400092976,"TMEM120A","TACAN_HUMAN",0.135399820000002
-0.0437505224999981,11.10995638375,-1.38471430086117,0.207819190698265,0.272173393162784,-7.43142912292053,"CIA30_HUMAN",20,1.42873484242922,0.192863192638169,0.256978161673589,0.0437505224999981,"Non-significant",0.590103781990243,"NDUFAF1","CIA30_HUMAN",-0.0437505224999981
-0.0737652799999999,10.61189866,-1.4819177800454,0.181046701825842,0.242498434719533,-7.30816988553773,"CARME_HUMAN",11,1.42699073604757,0.193347887817194,0.257579774966449,0.0737652799999999,"Non-significant",0.589088240556408,"CARNMT1","CARME_HUMAN",-0.0737652799999999
0.256481174999999,13.74690318,1.48347042869378,0.180645448117607,0.241999440906438,-7.3061642502109,"ACPM_HUMAN",3,-1.4268903316098,0.193375823465142,0.257579774966449,-0.256481174999999,"Non-significant",0.589088240556408,"NDUFAB1","ACPM_HUMAN",0.256481174999999
0.0613093400000011,13.4989640725,2.15802888932683,0.0670026047118057,0.103323262919102,-6.35640857172132,"ARF5_HUMAN",7,-1.42675892473436,0.193412390355751,0.257587776632742,-0.0613093400000011,"Non-significant",0.589074749491193,"ARF5","ARF5_HUMAN",0.0613093400000011
0.0596349225000008,12.77692067625,1.40362635488765,0.202349397241592,0.266250869395782,-7.4078143395628,"SRSF9_HUMAN",17,-1.42577338210854,0.193686834649256,0.257878091070352,-0.0596349225000008,"Non-significant",0.588585553292175,"SRSF9","SRSF9_HUMAN",0.0596349225000008
0.83939445,6.92506796125,1.38490808191856,0.207762487760719,0.27214141559209,-7.43118808837131,"ZC3HA_HUMAN",7,-1.42575640893055,0.193691564191054,0.257878091070352,-0.83939445,"Non-significant",0.588585553292175,"ZC3H10","ZC3HA_HUMAN",0.83939445
-0.0951015949999974,8.50826466075,-1.52919770260658,0.169183925671327,0.228753819294773,-7.2466070285018,"PPR3E_HUMAN",8,1.42539971512261,0.193790979840823,0.257969704529106,0.0951015949999974,"Non-significant",0.588431293759179,"PPP1R3E","PPR3E_HUMAN",-0.0951015949999974
-0.0650992424999988,12.48525524125,-1.36155193964082,0.214695950709737,0.28017838187527,-7.46009827239026,"YES_HUMAN",26,1.42371409293263,0.194261397729453,0.258555079971823,0.0650992424999988,"Non-significant",0.587446924988962,"YES1","YES_HUMAN",-0.0650992424999988
0.761861562500001,7.61901366725,1.38722195645032,0.207086472928835,0.271466855414797,-7.42830847438409,"NIPA1_HUMAN",4,-1.42316093666454,0.194415990700759,0.258688635634093,-0.761861562500001,"Non-significant",0.587222649713343,"NIPA1","NIPA1_HUMAN",0.761861562500001
-0.142717837500003,12.65603399125,-1.54737206214143,0.1648157182823,0.223420985751288,-7.2226804004264,"PROF2_HUMAN",5,1.42313542437945,0.194423123352946,0.258688635634093,0.142717837500003,"Non-significant",0.587222649713343,"PFN2","PROF2_HUMAN",-0.142717837500003
-0.0787911425000019,16.54200291875,-1.71723617266564,0.128748455897193,0.180779732593277,-6.99270564458202,"ACO13_HUMAN",7,1.42262160076152,0.19456682596585,0.25883897980842,0.0787911425000019,"Non-significant",0.58697032058081,"ACOT13","ACO13_HUMAN",-0.0787911425000019
0.0262389174999988,16.23778939125,1.26234832300046,0.2464464030381,0.315506793925903,-7.5795671804987,"ERP44_HUMAN",27,-1.42217295999438,0.194692375477801,0.258965130645792,-0.0262389174999988,"Non-significant",0.58675870922997,"ERP44","ERP44_HUMAN",0.0262389174999988
0.127444744249999,7.886051654625,1.41961975182499,0.197823892604136,0.261316030521903,-7.3877023281824,"TTC14_HUMAN",10,-1.42193175306383,0.19475990543549,0.259014080611509,-0.127444744249999,"Non-significant",0.586676626012723,"TTC14","TTC14_HUMAN",0.127444744249999
0.516792178000001,7.299856007,1.39277532032957,0.205471951125441,0.26956001183445,-7.42138604985631,"ADAT2_HUMAN",4,-1.42036465453781,0.195199145580622,0.259557280028247,-0.516792178000001,"Non-significant",0.585766785580137,"ADAT2","ADAT2_HUMAN",0.516792178000001
-0.548005223500001,6.9216950535,-1.37762449824009,0.209903184111357,0.274391119552516,-7.44023436264907,"LOXL4_HUMAN",13,1.41955818152431,0.195425531915453,0.259817319955103,0.548005223500001,"Non-significant",0.585331901337633,"LOXL4","LOXL4_HUMAN",-0.548005223500001
-0.77139306075,9.201405644375,-1.38128339162098,0.20882538755259,0.273195188100369,-7.43569343393686,"MFSD8_HUMAN",5,1.41929610224004,0.19549915053622,0.259874205940671,0.77139306075,"Non-significant",0.585236824668119,"MFSD8","MFSD8_HUMAN",-0.77139306075
-0.0726306437499975,9.409787535625,-1.39006357256578,0.206258936662786,0.270508258461276,-7.42476830368383,"TAOK2_HUMAN",17,1.41911219127256,0.195550826140297,0.259901910049915,0.0726306437499975,"Non-significant",0.585190528805682,"TAOK2","TAOK2_HUMAN",-0.0726306437499975
0.167000055499997,8.6053551435,1.49079663373026,0.178762961239647,0.2400081727569,-7.29668567047618,"TLE5_HUMAN",5,-1.41859670814096,0.195695731744827,0.260017839245781,-0.167000055499997,"Non-significant",0.584996855028302,"TLE5","TLE5_HUMAN",0.167000055499997
-0.80576300625,7.589774847125,-1.38197353877177,0.20862264020301,0.273055936998629,-7.43483613430971,"ETKMT_HUMAN",4,1.41858242719804,0.19569974755905,0.260017839245781,0.80576300625,"Non-significant",0.584996855028302,"ETFBKMT","ETKMT_HUMAN",-0.80576300625
-0.0519692900000024,13.99230373,-1.40228096889152,0.202734252727005,0.266715626070848,-7.40950031018678,"MIC27_HUMAN",17,1.41784474566572,0.195907283288646,0.260252559628053,0.0519692900000024,"Non-significant",0.584604990436551,"APOOL","MIC27_HUMAN",-0.0519692900000024
-0.656259179000001,6.457202971,-1.39525041833701,0.204755966988641,0.268746192112621,-7.41829566475183,"DBND1_HUMAN",2,1.41718985215764,0.196091690680969,0.260456486093585,0.656259179000001,"Non-significant",0.584264822951657,"DBNDD1","DBND1_HUMAN",-0.656259179000001
-0.0269381974999998,11.44668972625,-1.4366789872721,0.193096455877951,0.255792869180458,-7.36610979818287,"MCU_HUMAN",18,1.41590259693442,0.196454607621207,0.260897414154586,0.0269381974999998,"Non-significant",0.583530225322775,"MCU","MCU_HUMAN",-0.0269381974999998
-0.0676271925000016,11.18988955125,-1.48751581997974,0.179603767327855,0.240871941894429,-7.30093340129564,"BAP29_HUMAN",11,1.4145176526714,0.196845728063178,0.261375652464481,0.0676271925000016,"Non-significant",0.582734870056165,"BCAP29","BAP29_HUMAN",-0.0676271925000016
0.0726912000000013,11.0882323975,1.64839742221068,0.142371566134951,0.197246865705376,-7.08721290404504,"MOB2_HUMAN",8,-1.41401594528501,0.1969875840989,0.261522814044673,-0.0726912000000013,"Non-significant",0.582490419295621,"MOB2","MOB2_HUMAN",0.0726912000000013
0.128103017500003,15.52893555125,2.88398861246618,0.0229874216627157,0.0412083420923649,-5.25714892830048,"SPCS1_HUMAN",2,-1.41389021898698,0.19702314690726,0.261528835477369,-0.128103017500003,"Non-significant",0.582480419996333,"SPCS1","SPCS1_HUMAN",0.128103017500003
0.388493776249998,7.504900455375,1.39765584069523,0.204062257568772,0.268127945291844,-7.41528927167645,"ARL10_HUMAN",4,-1.4133418488189,0.197178324553911,0.261693606938264,-0.388493776249998,"Non-significant",0.582206886857056,"ARL10","ARL10_HUMAN",0.388493776249998
-0.110321283250002,9.480979323375,-1.35475120406091,0.216752696555827,0.282556213929642,-7.46846201347582,"MYO9B_HUMAN",63,1.41316677032019,0.197227890923258,0.261718182083146,0.110321283250002,"Non-significant",0.582166105009775,"MYO9B","MYO9B_HUMAN",-0.110321283250002
-0.132250189749999,7.104843318125,-1.46367122805133,0.18582288776746,0.247597395035081,-7.3316559381953,"ADPRM_HUMAN",7,1.41251146419448,0.197413511818211,0.26192326320096,0.132250189749999,"Non-significant",0.581825927190906,"ADPRM","ADPRM_HUMAN",-0.132250189749999
0.397385716500001,6.9161619545,1.40753274275952,0.201235626939257,0.265075027265353,-7.40291385476975,"GA45A_HUMAN",3,-1.41235632376026,0.197457479183437,0.261940367018758,-0.397385716500001,"Non-significant",0.581797568307933,"GADD45A","GA45A_HUMAN",0.397385716500001
0.0654869082499978,9.324452638625,1.39407134497346,0.205096767376811,0.269151588388469,-7.4197682367485,"MON1B_HUMAN",16,-1.41179786470021,0.197615820021846,0.262109165533303,-0.0654869082499978,"Non-significant",0.581517792212729,"MON1B","MON1B_HUMAN",0.0654869082499978
-0.905871152500001,8.5505195855,-1.37475392792542,0.210752197779407,0.275415546524438,-7.44379203756957,"CERS5_HUMAN",3,1.41030416646462,0.198039881128947,0.262630295474496,0.905871152500001,"Non-significant",0.580655177719102,"CERS5","CERS5_HUMAN",-0.905871152500001
0.766799450249999,7.577194333125,1.37615025023891,0.210338837256175,0.274917980963296,-7.44206202756459,"ANGE1_HUMAN",3,-1.40888588959233,0.198443272309035,0.263123854379873,-0.766799450249999,"Non-significant",0.57983977769943,"ANGEL1","ANGE1_HUMAN",0.766799450249999
-0.0541782400000024,12.53232193,-1.32615423936574,0.225591231448571,0.292135272680904,-7.50335797828144,"OGFR_HUMAN",31,1.40684569544059,0.199024821153766,0.263853447232634,0.0541782400000024,"Non-significant",0.578637227413213,"OGFR","OGFR_HUMAN",-0.0541782400000024
0.0799617750000028,11.646250725,1.39574195859427,0.204614040032638,0.268633392551171,-7.41768155855494,"YKT6_HUMAN",14,-1.40652601695988,0.199116080082803,0.263932920116048,-0.0799617750000028,"Non-significant",0.578506437240812,"YKT6","YKT6_HUMAN",0.0799617750000028
0.0219137700000012,13.7120791675,1.09597535989303,0.30863476298153,0.381672889843209,-7.76654790567728,"SF3B3_HUMAN",52,-1.40568047534348,0.199357635334009,0.264211557897856,-0.0219137700000012,"Non-significant",0.578048188154231,"SF3B3","SF3B3_HUMAN",0.0219137700000012
0.0826556679999992,8.43352615825,1.41682278451828,0.198608763607522,0.262270604488141,-7.39122881888993,"LACC1_HUMAN",12,-1.40506939106318,0.199532371143654,0.264401565220855,-0.0826556679999992,"Non-significant",0.577735978215262,"LACC1","LACC1_HUMAN",0.0826556679999992
-0.0225989824999964,14.02953994125,-1.09266276146573,0.309992803432892,0.382902892751443,-7.77008509257156,"SYIC_HUMAN",64,1.40445410429431,0.199708444839839,0.264593285374882,0.0225989824999964,"Non-significant",0.577421181167558,"IARS1","SYIC_HUMAN",-0.0225989824999964
-0.0280811774999972,13.94433200375,-1.18421638569361,0.274204738402023,0.345636569461739,-7.66958975053844,"NSF_HUMAN",48,1.40258097469662,0.200245311585407,0.265262884072512,0.0280811774999972,"Non-significant",0.576323512815103,"NSF","NSF_HUMAN",-0.0280811774999972
-0.0580878275000032,10.81584191375,-1.31980688010574,0.227595099470647,0.294232989791118,-7.51104262490967,"TRM1L_HUMAN",36,1.40158502835428,0.200531281354479,0.265599963943574,0.0580878275000032,"Non-significant",0.575771988261504,"TRMT1L","TRM1L_HUMAN",-0.0580878275000032
-0.0589089375,12.26020407375,-1.40118587277004,0.203047990899871,0.267003356520283,-7.41087195169066,"STK24_HUMAN",15,1.40069883209237,0.200786040138988,0.265895606022236,0.0589089375,"Non-significant",0.575288839411809,"STK24","STK24_HUMAN",-0.0589089375
-0.149085045249999,9.218778610125,-1.57340821133697,0.158738047318226,0.216714763372488,-7.18816001972641,"TTC9A_HUMAN",4,1.40052769489334,0.200835270489087,0.265919022141457,0.149085045249999,"Non-significant",0.5752505949152,"TTC9","TTC9A_HUMAN",-0.149085045249999
0.362460136499999,7.28054416175,1.38699886408351,0.20715156611646,0.271467747325193,-7.42858623314438,"DFFB_HUMAN",4,-1.39905871039297,0.201258284093469,0.26643726662853,-0.362460136499999,"Non-significant",0.574405030405644,"DFFB","DFFB_HUMAN",0.362460136499999
0.689351678000002,6.94839698075,1.36019035335694,0.215106357754865,0.280670509212966,-7.46177476571224,"NATD1_HUMAN",6,-1.3982205160395,0.201500004089993,0.266715379157435,-0.689351678000002,"Non-significant",0.573951941600546,"NATD1","NATD1_HUMAN",0.689351678000002
0.0761158480000006,9.943986536,1.47309009545408,0.183343406671146,0.245029582183462,-7.31955184435843,"RFOX2_HUMAN",10,-1.3980833124382,0.201539595404006,0.266725898831899,-0.0761158480000006,"Non-significant",0.573934812680232,"RBFOX2","RFOX2_HUMAN",0.0761158480000006
-0.760758161249999,7.769816875375,-1.36960526371757,0.212282577092884,0.277114734755447,-7.45016226930238,"FLOWR_HUMAN",2,1.39700962676112,0.201849653044566,0.267094305417998,0.760758161249999,"Non-significant",0.573335371251949,"CACFD1","FLOWR_HUMAN",-0.760758161249999
-0.452971458249999,7.561274290125,-1.35391994139094,0.217005277131209,0.282798002618887,-7.46948262834495,"NEK1_HUMAN",23,1.39628110445164,0.202060273420077,0.267331038244833,0.452971458249999,"Non-significant",0.572950614921346,"NEK1","NEK1_HUMAN",-0.452971458249999
0.899757981249999,8.045604169375,1.35370194235084,0.217071559211064,0.282803807243649,-7.46975022376495,"RAB37_HUMAN",10,-1.39506099501735,0.202413447135683,0.267756268974682,-0.899757981249999,"Non-significant",0.572260352244979,"RAB37","RAB37_HUMAN",0.899757981249999
0.104151964250002,8.708045840375,1.50748050676856,0.174542201251382,0.235168832216735,-7.27500914010753,"NECT1_HUMAN",7,-1.39464684199215,0.202533451334848,0.267872973686088,-0.104151964250002,"Non-significant",0.572071101140144,"NECTIN1","NECT1_HUMAN",0.104151964250002
1.16580760475,7.380752265375,1.35416835239356,0.216929770000237,0.282743317045307,-7.46917767094788,"RBFA_HUMAN",5,-1.39424763736684,0.202649183239919,0.267983992081782,-1.16580760475,"Non-significant",0.571891147606235,"RBFA","RBFA_HUMAN",1.16580760475
0.0356955524999982,13.47457909625,1.32633798872088,0.225533450876282,0.29210532535897,-7.50313518330669,"TM9S4_HUMAN",22,-1.39406974405184,0.202700774318454,0.268010168898863,-0.0356955524999982,"Non-significant",0.571848727564942,"TM9SF4","TM9S4_HUMAN",0.0356955524999982
1.63601696425,8.171895205625,1.35159481841152,0.21771314050767,0.283501322623073,-7.47233541876021,"KPRP_HUMAN",21,-1.3936555664252,0.202820935205383,0.26812698601728,-1.63601696425,"Non-significant",0.571659473638935,"KPRP","KPRP_HUMAN",1.63601696425
0.049738170000003,12.806886555,1.32794353798234,0.225029128542563,0.291586552572677,-7.50118767085039,"HGS_HUMAN",24,-1.39281706821796,0.203064391094122,0.268406735539024,-0.049738170000003,"Non-significant",0.571206589953392,"HGS","HGS_HUMAN",0.049738170000003
-0.0384387974999996,10.33147287375,-1.27011501880553,0.243822349060932,0.312907822812819,-7.57041631642611,"MAGI1_HUMAN",34,1.39127744030376,0.203512086146081,0.268948444164671,0.0384387974999996,"Non-significant",0.57033096371771,"MAGI1","MAGI1_HUMAN",-0.0384387974999996
-0.120034337,7.1853405835,-1.38128040236493,0.208826266096889,0.273195188100369,-7.43569714664705,"CSTN3_HUMAN",11,1.39118828153603,0.203538038358813,0.268948444164671,0.120034337,"Non-significant",0.57033096371771,"CLSTN3","CSTN3_HUMAN",-0.120034337
0.103445411,7.8177623155,1.3502916789488,0.218110754109315,0.283887514883788,-7.47393302420632,"DI3L1_HUMAN",19,-1.39055319769967,0.203722981707201,0.269150628967084,-0.103445411,"Non-significant",0.570004600962115,"DIS3L","DI3L1_HUMAN",0.103445411
-0.0688891375000011,13.52963423625,-1.55428735371598,0.163180950573369,0.221834560879583,-7.21353935339892,"RFA2_HUMAN",9,1.38996990809533,0.203892971857991,0.269332997929949,0.0688891375000011,"Non-significant",0.569710434776499,"RPA2","RFA2_HUMAN",-0.0688891375000011
1.1500808595,6.74478223925,1.35045807754656,0.218059947204592,0.28386521930309,-7.47372907598666,"ARMX5_HUMAN",4,-1.3895389397551,0.204018650387451,0.269456785351899,-1.1500808595,"Non-significant",0.569510875702084,"ARMCX5","ARMX5_HUMAN",1.1500808595
0.827484846499999,7.4918614625,1.3480951143901,0.2187824091207,0.284585945444194,-7.47662386844854,"MIGA2_HUMAN",9,-1.38884748890948,0.204220432483377,0.269681031709602,-0.827484846499999,"Non-significant",0.569149599018196,"MIGA2","MIGA2_HUMAN",0.827484846499999
-0.0381290950000057,15.286694885,-1.42028642380558,0.197637222946776,0.261110368686266,-7.38686119554412,"PIMT_HUMAN",16,1.38860717389211,0.204290603189191,0.269731437074199,0.0381290950000057,"Non-significant",0.569068433776257,"PCMT1","PIMT_HUMAN",-0.0381290950000057
-0.139018540000004,11.169955015,-1.51003286614432,0.173904540329679,0.234497099734261,-7.27168194529893,"CBX1_HUMAN",5,1.38827239480902,0.204388392135167,0.269818286187522,0.139018540000004,"Non-significant",0.56892862056026,"CBX1","CBX1_HUMAN",-0.139018540000004
-0.0502781867500026,9.629474639875,-1.3871023961794,0.207121355598062,0.271467747325193,-7.42845733481545,"TRI38_HUMAN",16,1.38815730020751,0.204422020737917,0.269820421672393,0.0502781867500026,"Non-significant",0.568925183337235,"TRIM38","TRI38_HUMAN",-0.0502781867500026
0.0463879100000035,12.8305035825,1.30466410076736,0.232438204263194,0.299850263809988,-7.52928485871114,"SPCS_HUMAN",28,-1.38789057707703,0.204499971154941,0.269881048514952,-0.0463879100000035,"Non-significant",0.568827611235828,"SEPSECS","SPCS_HUMAN",0.0463879100000035
0.0549750324999998,14.96610498625,1.35917435054332,0.215413048353397,0.280983686872606,-7.46302510598295,"ARL8B_HUMAN",18,-1.38742777591057,0.204635287634629,0.270017351201047,-0.0549750324999998,"Non-significant",0.568608327364166,"ARL8B","ARL8B_HUMAN",0.0549750324999998
0.107101678499999,9.71188890925,1.54899209893248,0.164431401231753,0.223079394975446,-7.22054075406847,"MED9_HUMAN",6,-1.3848065796205,0.20540316988287,0.270988154475304,-0.107101678499999,"Non-significant",0.5670496927361,"MED9","MED9_HUMAN",0.107101678499999
0.713704943249999,7.164554178625,1.34286723373761,0.220388251575241,0.286461844527411,-7.48301765950224,"RHG32_HUMAN",15,-1.38437227890805,0.205530642209988,0.271113894082627,-0.713704943249999,"Non-significant",0.566848225065052,"ARHGAP32","RHG32_HUMAN",0.713704943249999
0.0812723650000002,14.89718759,1.32422680597169,0.226198095648503,0.292695193300753,-7.50569385372411,"RBMX_HUMAN",33,-1.38404430739336,0.20562695158829,0.271198493966155,-0.0812723650000002,"Non-significant",0.566712726545404,"RBMX","RBMX_HUMAN",0.0812723650000002
0.479363560750002,7.036090433625,1.36602845177493,0.213351493933561,0.278466977758746,-7.45457949377991,"JOS1_HUMAN",3,-1.38369969183002,0.205728191097517,0.271289568642204,-0.479363560750002,"Non-significant",0.566566904978637,"JOSD1","JOS1_HUMAN",0.479363560750002
